City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Alamosa San Luis Valley Rgnl,CO,USA,37.433,-105.867,0.027561039,16.7764133,16.44088503,0,60104.95891,5.037338983,2.945839246,2.091499737
Aspen Pitkin Co Sar,CO,USA,39.217,-106.867,0.032908806,13.9621991,13.68295512,0,50032.52001,5.976552064,3.538888057,2.437664008
Aurora Buckley Field Angb,CO,USA,39.717,-104.75,0.037216539,12.3004588,12.05444962,0,44100.49633,6.73137538,4.0149081,2.71646728
Broomfield Jeffco [boulder - Surfrad],CO,USA,40.13,-105.24,0.035703273,12.83811915,12.58135677,0,46018.23082,6.466117882,3.847593736,2.618524146
Colorado Springs Muni Ap,CO,USA,38.817,-104.717,0.033928956,13.53028104,13.25967542,0,48478.22312,6.156057334,3.652350783,2.503706551
Cortez Montezuma Co,CO,USA,37.3,-108.633,0.028797602,16.02802471,15.70746422,0,57423.73071,5.25493885,3.0833861,2.17155275
Craig-moffat,CO,USA,40.5,-107.533,0.035352744,12.96821836,12.70885399,0,46475.95646,6.405556923,3.809700196,2.595856727
Denver Centennial [golden - Nrel],CO,USA,39.742,-105.179,0.038629102,11.83844899,11.60168001,0,42432.28937,6.98068297,4.17275209,2.80793088
Denver Intl Ap,CO,USA,39.833,-104.65,0.03634984,12.60207527,12.35003376,0,45166.86907,6.580513628,3.920117844,2.660395784
Durango La Plata Co,CO,USA,37.15,-107.75,0.029161858,15.82064482,15.50423192,0,56682.11791,5.318858263,3.12372818,2.195130083
Eagle County Ap,CO,USA,39.65,-106.917,0.03539415,12.95381185,12.69473561,0,46408.79736,6.413771401,3.815213278,2.598558123
Fort Collins (awos),CO,USA,40.45,-105.017,0.034536793,13.28364827,13.0179753,0,47625.06205,6.260786021,3.717779295,2.543006725
Grand Junction Walker Field,CO,USA,39.133,-108.533,0.031633024,14.54499694,14.254097,0,52104.06143,5.753289828,3.398190021,2.355099807
Greeley Weld (awos),CO,USA,40.433,-104.633,0.034871944,13.1523487,12.88930173,0,47131.55142,6.321449549,3.756707777,2.564741772
Gunnison Co. (awos),CO,USA,38.533,-106.933,0.029669331,15.54119758,15.23037363,0,55681.2639,5.407852335,3.179876156,2.227976179
Hayden Yampa (awos),CO,USA,40.483,-107.217,0.035071515,13.07534089,12.81383407,0,46866.42322,6.355599698,3.777959815,2.577639883
La Junta Municipal Ap,CO,USA,38.05,-103.533,0.032781433,14.01720911,13.73686493,0,50250.82388,5.952904509,3.523514151,2.429390358
Lamar Municipal,CO,USA,38.067,-102.683,0.031856881,14.43793034,14.14917173,0,51747.96465,5.791131249,3.421574171,2.369557077
Leadville Lake Co.,CO,USA,39.217,-106.317,0.036790662,12.44741906,12.19847068,0,44603.2201,6.658601517,3.969656093,2.688945425
Limon,CO,USA,39.183,-103.717,0.034518177,13.29103616,13.02521544,0,47631.22289,6.259136521,3.717298422,2.541838099
Montrose Co. Arpt,CO,USA,38.5,-107.9,0.036422888,12.57620688,12.32468274,0,45058.6885,6.594683903,3.929529561,2.665154342
Pueblo Memorial Ap,CO,USA,38.283,-104.5,0.030153739,15.28331172,14.97764549,0,54764.72291,5.492415028,3.233094385,2.259320644
Rifle Garfield Rgnl,CO,USA,39.533,-107.717,0.034631714,13.24617979,12.98125619,0,47479.58099,6.278341717,3.729170831,2.549170887
Trinidad Las Animas County Ap,CO,USA,37.267,-104.333,0.030053667,15.33467102,15.0279776,0,54944.94491,5.475343975,3.222489702,2.252854273
Bridgeport Sikorsky Memorial,CT,USA,41.183,-73.15,0.052783848,8.601709463,8.429675274,0,30841.41159,9.465100324,5.740958606,3.724141718
Danbury Municipal,CT,USA,41.367,-73.483,0.05494988,8.255442902,8.090334044,0,29610.21685,9.843983139,5.979667233,3.864315906
Groton New London Ap,CT,USA,41.333,-72.05,0.068548474,6.592507581,6.460657429,0,23657.59849,12.22871938,7.484237804,4.744481579
Hartford Bradley Intl Ap,CT,USA,41.933,-72.683,0.060718801,7.458390044,7.309222243,0,26753.83996,10.85579573,6.618084726,4.237711003
Hartford Brainard Fd,CT,USA,41.733,-72.65,0.058663331,7.723201256,7.568737231,0,27713.69648,10.49349988,6.388869946,4.104629931
New Haven Tweed Airport,CT,USA,41.267,-72.883,0.056895656,7.96769452,7.80834063,0,28590.001,10.18325905,6.193047076,3.990211972
Oxford (awos),CT,USA,41.483,-73.133,0.055600088,8.156642388,7.99350954,0,29259.60058,9.957714895,6.051321029,3.906393866
Dover Afb,DE,USA,39.133,-75.467,0.056357478,8.045464124,7.884554842,0,28840.01194,10.09487369,6.139360408,3.95551328
Wilmington New Castle Cnty Ap,DE,USA,39.667,-75.6,0.049605499,9.164517544,8.981227193,0,32862.20417,8.90632376,5.387931427,3.518392333
Crestview Bob Sikes Ap,FL,USA,30.783,-86.517,0.047590003,9.560035094,9.368834392,0,34253.41612,8.557135414,5.169099744,3.38803567
Daytona Beach Intl Ap,FL,USA,29.183,-81.067,0.037548432,12.18923012,11.94544552,0,43659.23749,6.79352392,4.055486217,2.738037703
Fort Lauderdale,FL,USA,26.2,-80.167,0.046514794,9.787063616,9.591322344,0,35055.88874,8.369230683,5.050772999,3.318457684
Fort Lauderdale Hollywood Int,FL,USA,26.067,-80.15,0.037814836,12.10143697,11.85940823,0,43344.25838,6.840237567,4.084957028,2.755280539
Fort Myers Page Field,FL,USA,26.583,-81.867,0.039177153,11.66902901,11.43564843,0,41797.10646,7.079631647,4.236164481,2.843467166
Gainesville Regional Ap,FL,USA,29.7,-82.283,0.043030165,10.59842207,10.38645363,0,37965.20965,7.756608432,4.663727045,3.092881387
Homestead Afb,FL,USA,25.483,-80.383,0.037617376,12.16756937,11.92421798,0,43581.57579,6.805203873,4.062713014,2.742490858
Jacksonville Craig,FL,USA,30.333,-81.517,0.050050102,9.081239166,8.899614383,0,32527.9987,8.990599961,5.443288987,3.547310974
Jacksonville Intl Arpt,FL,USA,30.5,-81.7,0.041842244,10.90756008,10.68940888,0,39075.21195,7.54721517,4.531245755,3.015969415
Jacksonville Nas,FL,USA,30.233,-81.667,0.043444619,10.49520442,10.28530033,0,37594.40187,7.829437147,4.709727024,3.119710123
Key West Intl Arpt,FL,USA,24.55,-81.75,0.032881853,13.97563262,13.69611997,0,50057.1817,5.97309253,3.537144555,2.435947974
Key West Nas,FL,USA,24.583,-81.683,0.033868704,13.55512096,13.28401854,0,48550.98336,6.146711443,3.646877251,2.499834192
Lakeland Linder Rgn,FL,USA,27.983,-82.017,0.045179081,10.08344278,9.881773922,0,36117.34998,8.134324023,4.902335063,3.23198896
Macdill Afb,FL,USA,27.85,-82.517,0.03916075,11.6745683,11.44107693,0,41815.93133,7.076660808,4.234257432,2.842403376
Marathon Airport,FL,USA,24.733,-81.05,0.036817438,12.43820682,12.18944268,0,44550.6449,6.665058879,3.974340762,2.690718117
Mayport Ns,FL,USA,30.4,-81.417,0.041707235,10.94348272,10.72461307,0,39198.75329,7.524210894,4.516964823,3.007246071
Melbourne Regional Ap,FL,USA,28.117,-80.65,0.039681533,11.51683233,11.28649568,0,41250.35374,7.168433506,4.292312577,2.876120929
Miami Intl Ap,FL,USA,25.817,-80.3,0.042436018,10.75174813,10.53671317,0,38510.05755,7.652163622,4.597743886,3.054419736
Miami Kendall-tamia,FL,USA,25.65,-80.433,0.040667429,11.23064092,11.0060281,0,40226.29681,7.34152058,4.401583424,2.939937155
Miami Opa Locka,FL,USA,25.9,-80.283,0.038019703,12.03434877,11.79366179,0,43104.01144,6.876267918,4.107725121,2.768542796
Naples Municipal,FL,USA,26.15,-81.767,0.034023453,13.49125597,13.22143085,0,48322.23528,6.173994401,3.664140824,2.509853577
Nasa Shuttle Fclty,FL,USA,28.617,-80.717,0.038577202,11.85496914,11.61786976,0,42462.76106,6.974392564,4.169757689,2.804634875
Ocala Muni (awos),FL,USA,29.167,-82.217,0.034712958,13.21525351,12.95094844,0,47336.03559,6.294962188,3.740479429,2.55448276
Orlando Executive Ap,FL,USA,28.55,-81.333,0.041511221,10.99612448,10.77620199,0,39386.04041,7.490049892,4.495485965,2.994563927
Orlando Intl Arpt,FL,USA,28.433,-81.333,0.044444232,10.25333587,10.04826915,0,36726.79505,8.005410843,4.820985851,3.184424992
Orlando Sanford Airport,FL,USA,28.783,-81.25,0.034007035,13.49772617,13.22777165,0,48347.91193,6.170982797,3.662194873,2.508787925
Panama City Bay Co,FL,USA,30.2,-85.683,0.038891587,11.75633928,11.52121249,0,42111.14278,7.029558224,4.204574116,2.824984108
Pensacola Forest Sherman Nas,FL,USA,30.35,-87.317,0.038158937,11.98874514,11.74897024,0,42943.34422,6.900647473,4.123093632,2.777553841
Pensacola Regional Ap,FL,USA,30.483,-87.183,0.043982236,10.36313263,10.15586998,0,37125.2349,7.923753734,4.769245634,3.154508099
Sarasota Bradenton,FL,USA,27.383,-82.55,0.036844614,12.4285335,12.17996283,0,44516.23056,6.669891798,3.977413214,2.692478584
Southwest Florida I,FL,USA,26.533,-81.75,0.042744329,10.67160334,10.45817127,0,38223.11378,7.70664375,4.632259402,3.074384348
St Lucie Co Intl,FL,USA,27.483,-80.367,0.047017132,9.679694562,9.486100671,0,34671.11077,8.457808288,5.106826024,3.350982265
St Petersburg Albert Whitted,FL,USA,27.767,-82.633,0.035603538,12.87448465,12.61699496,0,46113.42639,6.451790839,3.839650863,2.612139976
St Petersburg Clear,FL,USA,27.9,-82.683,0.036909623,12.40635272,12.15822567,0,44439.86905,6.680925672,3.984247631,2.696678041
Tallahassee Regional Ap [isis],FL,USA,30.38,-84.37,0.040681009,11.2261914,11.00166757,0,40214.71097,7.343662222,4.402851515,2.940810707
Tampa International Ap,FL,USA,27.967,-82.533,0.03513588,13.05147298,12.79044352,0,46748.39121,6.369360021,3.787498523,2.581861498
Tyndall Afb,FL,USA,30.067,-85.583,0.042605013,10.70731429,10.493168,0,38355.43871,7.681632414,4.61627831,3.065354104
Valparaiso Elgin Afb,FL,USA,30.483,-86.517,0.041056343,11.1212983,10.89887233,0,39837.38724,7.409661609,4.444553451,2.965108158
Valparaiso Hurlburt,FL,USA,30.417,-86.683,0.038536651,11.86793049,11.63057188,0,42510.98925,6.967031753,4.165027162,2.802004591
Vero Beach Municipal Arpt,FL,USA,27.65,-80.417,0.047705116,9.537731629,9.346976996,0,34163.29529,8.578242504,5.182735496,3.395507008
West Palm Beach Intl Arpt,FL,USA,26.683,-80.1,0.038528157,11.87206638,11.63462505,0,42522.71145,6.965329001,4.163878996,2.801450005
Whiting Field Naas,FL,USA,30.717,-87.017,0.045378923,10.03718271,9.836439054,0,35959.81723,8.168720239,4.92381115,3.244909089
Albany Dougherty County Ap,GA,USA,31.533,-84.183,0.044880481,10.15081796,9.9478016,0,36367.32887,8.081284838,4.868637869,3.212646969
Alma Bacon County Ap,GA,USA,31.533,-82.5,0.039897099,11.45276522,11.22370992,0,41025.97884,7.205852296,4.315787577,2.890064718
Athens Ben Epps Ap,GA,USA,33.95,-83.333,0.041152652,11.09429529,10.87240938,0,39752.33125,7.425378588,4.454063206,2.971315382
Atlanta Hartsfield Intl Ap,GA,USA,33.633,-84.433,0.04140752,11.02471787,10.80422351,0,39504.66737,7.469791978,4.481986687,2.987805292
Augusta Bush Field,GA,USA,33.367,-81.967,0.04002786,11.41454614,11.18625522,0,40892.75422,7.228366802,4.32984796,2.898518842
Brunswick Golden Is,GA,USA,31.25,-81.467,0.041665334,10.95469387,10.73559999,0,39243.60163,7.516324682,4.511802762,3.004521919
Brunswick Malcolm Mckinnon Ap,GA,USA,31.15,-81.383,0.044242126,10.30118928,10.09516549,0,36904.18221,7.969137975,4.797812904,3.171325071
Columbus Metropolitan Arpt,GA,USA,32.517,-84.95,0.043517302,10.47713866,10.26759589,0,37538.83414,7.841088624,4.716698688,3.124389936
Dekalb Peachtree,GA,USA,33.867,-84.3,0.05488203,8.265460234,8.100151029,0,29628.76484,9.835934797,5.975923895,3.860010902
Fort Benning Lawson,GA,USA,32.35,-85,0.044765566,10.17752017,9.973969769,0,36470.17771,8.060093711,4.854907956,3.205185755
Fulton Co Arpt Brow,GA,USA,33.767,-84.517,0.05594787,8.104904485,7.942806395,0,29051.28503,10.0237295,6.094712567,3.929016934
Hunter Aaf,GA,USA,32,-81.15,0.041301941,11.05360829,10.83253612,0,39596.88729,7.452548636,4.471548305,2.981000331
Macon Middle Ga Regional Ap,GA,USA,32.683,-83.65,0.039980015,11.42837786,11.1998103,0,40947.63985,7.21945463,4.324044308,2.895410322
Marietta Dobbins Afb,GA,USA,33.917,-84.517,0.049862854,9.1152927,8.932986846,0,32673.24518,8.954202718,5.419091325,3.535111392
Moody Afb Valdosta,GA,USA,30.967,-83.2,0.046120439,9.872816537,9.675360206,0,35366.85224,8.299279413,5.00636414,3.292915274
Rome R B Russell Ap,GA,USA,34.35,-85.167,0.045425773,10.02559081,9.825078995,0,35934.98641,8.175113963,4.927213458,3.247900505
Savannah Intl Ap,GA,USA,32.117,-81.2,0.04138153,11.03158862,10.81095685,0,39525.60602,7.465746966,4.479612365,2.986134601
Valdosta Wb Airport,GA,USA,30.783,-83.283,0.046236381,9.846853915,9.649916837,0,35273.27303,8.32007591,5.019645875,3.300430035
Warner Robins Afb,GA,USA,32.633,-83.6,0.043784915,10.41094933,10.20273034,0,37305.34903,7.88792836,4.74621928,3.14170908
Andersen Afb,GU,USA,13.567,144.917,0.035888063,12.77045104,12.51504202,0,45740.49602,6.501507882,3.870956149,2.630551733
Guam Wfo,GU,USA,13.483,144.8,0.043907135,10.38244107,10.17479225,0,37187.25381,7.910947124,4.761291763,3.14965536
Barbers Point Nas,HI,USA,21.317,-158.067,0.034058267,13.47791164,13.20835341,0,48274.43929,6.179870339,3.667768642,2.512101697
Hilo International Ap,HI,USA,19.717,-155.05,0.046494302,9.792480002,9.596630402,0,35074.16386,8.36526426,5.048141341,3.317122919
Honolulu Intl Arpt,HI,USA,21.317,-157.933,0.033041545,13.90594433,13.62782544,0,49807.54311,6.00115829,3.554872914,2.446285376
Kahului Airport,HI,USA,20.9,-156.433,0.027533188,16.79410043,16.45821842,0,60152.1811,5.033241354,2.943526632,2.089714722
Kaneohe Bay Mcas,HI,USA,21.45,-157.783,0.03949028,11.5752581,11.34375294,0,41459.61995,7.134377828,4.270647308,2.86373052
Kapalua,HI,USA,20.95,-156.633,0.029377534,15.70214836,15.38810539,0,56241.08747,5.357327956,3.148223737,2.209104218
Kona Intl At Keahol,HI,USA,19.733,-156.05,0.036742131,12.46569143,12.2163776,0,44648.92485,6.651426929,3.965592575,2.685834354
Lanai,HI,USA,20.783,-156.95,0.033129443,13.86771004,13.59035584,0,49670.59766,6.016650215,3.564673937,2.451976278
Lihue Airport,HI,USA,21.983,-159.333,0.035745103,12.82350845,12.56703828,0,45930.5341,6.476234175,3.854940061,2.621294114
Molokai (amos),HI,USA,21.15,-157.1,0.031588712,14.5666605,14.27532729,0,52174.0598,5.74587056,3.39363091,2.35223965
Algona,IA,USA,43.083,-94.267,0.055252143,8.209069414,8.044888026,0,29493.41482,9.887003526,6.003348279,3.883655248
Atlantic,IA,USA,41.4,-95.05,0.054677597,8.296725726,8.130791211,0,29795.54934,9.789002822,5.94247299,3.846529833
Boone Muni,IA,USA,42.05,-93.85,0.062234333,7.272463981,7.127014701,0,26115.22501,11.11559006,6.779921037,4.335669025
Burlington Municipal Ap,IA,USA,40.783,-91.117,0.045974421,9.903483648,9.705413975,0,35536.25171,8.265786091,4.982499128,3.283286963
Carroll,IA,USA,42.05,-94.783,0.04988664,9.110213461,8.928009192,0,32701.48543,8.950894262,5.414411535,3.536482727
Cedar Rapids Municipal Ap,IA,USA,41.883,-91.717,0.059728608,7.582670459,7.43101705,0,27275.33429,10.66478034,6.491549851,4.173230485
Chariton,IA,USA,41.033,-93.367,0.055904312,8.111277985,7.949052425,0,29103.9347,10.00974204,6.083687133,3.926054906
Charles City,IA,USA,43.067,-92.617,0.061909409,7.310713604,7.164499332,0,26303.15866,11.04583039,6.731479307,4.314351079
Clarinda,IA,USA,40.717,-95.033,0.04856734,9.363301905,9.176035867,0,33584.33121,8.72325608,5.272080991,3.451175088
Clinton Muni (awos),IA,USA,41.833,-90.333,0.052381007,8.667961877,8.494602639,0,31128.31631,9.385921359,5.688045278,3.697876081
Council Bluffs,IA,USA,41.267,-95.767,0.05222278,8.694726384,8.520831856,0,31192.61093,9.364088893,5.676321041,3.687767851
Creston,IA,USA,41.017,-94.367,0.050277763,9.038236609,8.857471877,0,32438.26364,9.020160163,5.458346893,3.561813271
Decorah,IA,USA,43.283,-91.733,0.052576084,8.635606698,8.462894564,0,30975.45504,9.42676677,5.716115213,3.710651558
Denison,IA,USA,41.983,-95.383,0.049453725,9.191516961,9.007686622,0,32996.67001,8.874424974,5.365974953,3.508450022
Des Moines Intl Ap,IA,USA,41.533,-93.667,0.044054347,10.34653916,10.13960838,0,37117.54858,7.929247908,4.77023325,3.159014659
Dubuque Regional Ap,IA,USA,42.4,-90.7,0.054295861,8.355792907,8.188677049,0,30016.04338,9.720609968,5.898820484,3.821789484
Estherville Muni,IA,USA,43.4,-94.75,0.053344674,8.508229291,8.338064705,0,30563.20082,9.553433041,5.793217246,3.760215795
Fair Field,IA,USA,41.05,-91.983,0.054065724,8.392553746,8.224702671,0,30119.16835,9.685638676,5.878623588,3.807015088
Fort Dodge (awos),IA,USA,42.55,-94.183,0.050081882,9.07430719,8.892821046,0,32561.68426,8.986815369,5.437657838,3.549157531
Fort Madison,IA,USA,40.667,-91.333,0.049235664,9.2333526,9.048685548,0,33119.73201,8.840469239,5.346036821,3.494432419
Keokuk Muni,IA,USA,40.467,-91.433,0.042897006,10.63143198,10.41880334,0,38112.95936,7.729833286,4.645647565,3.08418572
Knoxville,IA,USA,41.3,-93.117,0.048425411,9.391021468,9.203201039,0,33698.16887,8.696211439,5.254271134,3.441940304
Le Mars,IA,USA,42.783,-96.2,0.046854931,9.712917265,9.51865892,0,34856.14513,8.419989549,5.079716439,3.34027311
Mason City Municipal Arpt,IA,USA,43.15,-93.333,0.051243774,8.865210106,8.687905904,0,31833.74068,9.1862645,5.562000614,3.624263887
Monticello Muni,IA,USA,42.233,-91.167,0.057077412,7.941403844,7.782575767,0,28546.59692,10.20419347,6.20246335,4.001730117
Muscatine,IA,USA,41.367,-91.15,0.049743696,9.137090465,8.954348656,0,32801.93737,8.925043733,5.397830611,3.527213122
Newton Muni,IA,USA,41.683,-93.017,0.06170056,7.33592331,7.189204844,0,26352.25862,11.02001352,6.718937153,4.301076366
Oelwen,IA,USA,42.683,-91.967,0.058074961,7.802698751,7.646644776,0,28038.97089,10.38109462,6.314754225,4.066340396
Ottumwa Industrial Ap,IA,USA,41.1,-92.45,0.058835349,7.700034999,7.546034299,0,27647.61613,10.5198171,6.404139878,4.115677226
Red Oak,IA,USA,41.017,-95.267,0.04820749,9.434765723,9.246070409,0,33826.11776,8.662329524,5.234396665,3.427932859
Sheldon,IA,USA,43.217,-95.833,0.054860211,8.268089224,8.10272744,0,29712.39877,9.817370301,5.959103028,3.858267273
Shenandoah Muni,IA,USA,40.75,-95.417,0.049795721,9.127441512,8.944892682,0,32737.48844,8.939149495,5.408457063,3.530692432
Sioux City Sioux Gateway Ap,IA,USA,42.383,-96.383,0.043328484,10.52414992,10.31366692,0,37757.90454,7.801352367,4.689332595,3.112019772
Spencer,IA,USA,43.167,-95.15,0.061801116,7.324277726,7.177792171,0,26347.63449,11.0274724,6.720116353,4.30735605
Storm Lake,IA,USA,42.6,-95.233,0.051080084,8.892727307,8.714872761,0,31957.88836,9.153982502,5.540393826,3.613588677
Washington,IA,USA,41.283,-91.667,0.05884335,7.698957856,7.544978699,0,27640.34974,10.52203689,6.405823461,4.116213425
Waterloo Municipal Ap,IA,USA,42.55,-92.4,0.049304181,9.221255947,9.036830828,0,33093.21236,8.849112306,5.350320919,3.498791387
Webster City,IA,USA,42.433,-93.867,0.051456871,8.826143252,8.649620387,0,31691.1725,9.225111901,5.58702215,3.638089751
Boise Air Terminal [uo],ID,USA,43.62,-116.21,0.036430721,12.57350064,12.32203063,0,45068.4166,6.594303248,3.928681367,2.665621881
Burley Municipal Arpt,ID,USA,42.533,-113.767,0.033528188,13.69544364,13.42153477,0,49097.04243,6.084044673,3.606316633,2.477728039
Caldwell (awos),ID,USA,43.633,-116.633,0.032230147,14.26550901,13.98019883,0,51116.00077,5.857615843,3.463876132,2.393739711
Coeur D`alene(awos),ID,USA,47.767,-116.817,0.047116497,9.657934871,9.464776174,0,34650.91265,8.467032021,5.109802798,3.357229223
Hailey Friedman Mem,ID,USA,43.5,-114.3,0.036724149,12.46996167,12.22056244,0,44701.38025,6.645548269,3.96093911,2.684609159
Idaho Falls Fanning Field,ID,USA,43.517,-112.067,0.036074894,12.70056384,12.44655256,0,45535.75818,6.530929902,3.888360701,2.642569202
Joslin Fld Magic Va [twin Falls - Uo],ID,USA,42.55,-114.35,0.032604825,14.09631394,13.81438766,0,50509.21186,5.923483364,3.505489085,2.417994279
Lewiston Nez Perce Cnty Ap,ID,USA,46.367,-117.017,0.045920241,9.915672619,9.717359167,0,35559.31394,8.259111449,4.979267704,3.279843745
Malad City,ID,USA,42.15,-112.283,0.036989311,12.37738992,12.12984212,0,44400.99176,6.689449516,3.987736211,2.701713305
Mountain Home Afb,ID,USA,43.05,-115.867,0.034641735,13.24251398,12.9776637,0,47442.89491,6.281914818,3.732054474,2.549860344
Pocatello Regional Ap,ID,USA,42.917,-112.567,0.035946233,12.74878473,12.49380904,0,45695.31719,6.509040157,3.874783344,2.634256813
Salmon Lemhi (awos),ID,USA,45.117,-113.883,0.040845066,11.18039522,10.95678732,0,40053.51359,7.371990313,4.420570969,2.951419345
Soda Springs Tigert,ID,USA,42.65,-111.583,0.039514847,11.56507369,11.33377222,0,41493.162,7.132373728,4.26719503,2.865178697
Aurora Municipal,IL,USA,41.767,-88.467,0.054452651,8.331974322,8.165334836,0,29926.95089,9.748323826,5.916381205,3.831942621
Belleville Scott Afb,IL,USA,38.55,-89.85,0.049477835,9.187422962,9.003674503,0,32947.82383,8.884062334,5.373930154,3.510132179
Cahokia St. Louis,IL,USA,38.567,-90.15,0.047714309,9.534362644,9.343675391,0,34185.88035,8.575311409,5.179311508,3.395999902
Central Illinois Rg,IL,USA,40.467,-88.917,0.054015781,8.400576808,8.232565272,0,30188.84739,9.668652713,5.865055152,3.803597561
Chicago Midway Ap,IL,USA,41.783,-87.75,0.05493662,8.257309591,8.092163399,0,29621.22674,9.8408849,5.977444662,3.863440237
Chicago Ohare Intl Ap,IL,USA,41.983,-87.917,0.055117572,8.230766932,8.066151593,0,29543.10746,9.868305837,5.99325045,3.875055388
Chicago Waukegan,IL,USA,42.417,-87.867,0.067692294,6.677446244,6.543897319,0,23956.89178,12.07983144,7.390737663,4.68909378
Decatur,IL,USA,39.833,-88.867,0.059209633,7.650447585,7.497438633,0,27466.55014,10.58627851,6.446357327,4.139921187
Marion Regional,IL,USA,37.75,-89.017,0.057123977,7.934915727,7.776217412,0,28456.35227,10.22721135,6.222133374,4.005077978
Moline Quad City Intl Ap,IL,USA,41.467,-90.517,0.048008651,9.475732961,9.286218302,0,33991.94155,8.623843376,5.208861644,3.414981732
Mount Vernon (awos),IL,USA,38.317,-88.867,0.046497714,9.789180618,9.593397006,0,35108.21917,8.360467117,5.043244609,3.317222508
Peoria Greater Peoria Ap,IL,USA,40.667,-89.683,0.048023379,9.473053991,9.283592911,0,33991.23049,8.624870614,5.208970606,3.415900008
Quincy Muni Baldwin Fld,IL,USA,39.933,-91.2,0.056202941,8.06739341,7.906045542,0,28950.8794,10.06121321,6.115849794,3.945363415
Rockford Greater Rockford Ap,IL,USA,42.2,-89.1,0.05340222,8.50011134,8.330109113,0,30514.34947,9.566499078,5.802491754,3.764007324
Southern Illinois,IL,USA,37.767,-89.25,0.05724648,7.917780176,7.759424572,0,28398.06145,10.24789405,6.234905091,4.012988955
Springfield Capital Ap,IL,USA,39.85,-89.683,0.046221983,9.849972762,9.652973307,0,35327.85053,8.311247533,5.011891116,3.299356417
Sterling Rockfalls,IL,USA,41.75,-89.667,0.050819244,8.940329493,8.761522903,0,32071.26756,9.117726523,5.520807339,3.596919184
Univ Of Illinois Wi [bondville - Surfrad],IL,USA,40.06,-88.37,0.058274553,7.775682223,7.620168579,0,27911.87536,10.42292051,6.343508085,4.079412421
W. Chicago Du Page,IL,USA,41.917,-88.25,0.053316677,8.51303076,8.342770145,0,30542.33708,9.555740632,5.79717463,3.758566002
Delaware Co Johnson,IN,USA,40.233,-85.4,0.062913507,7.192877988,7.049020428,0,25824.59521,11.23587688,6.856221921,4.379654964
Evansville Regional Ap,IN,USA,38.05,-87.533,0.04392784,10.37632783,10.16880127,0,37213.66872,7.90877722,4.757912125,3.150865095
Fort Wayne Intl Ap,IN,USA,41,-85.2,0.055770374,8.132450109,7.969801107,0,29203.16663,9.980266121,6.063014924,3.917251198
Grissom Arb,IN,USA,40.65,-86.15,0.059749294,7.580843998,7.429227118,0,27221.94939,10.67908991,6.504280367,4.174809547
Huntingburg,IN,USA,38.25,-86.95,0.044516298,10.23597617,10.03125665,0,36695.44071,8.014105941,4.825105122,3.189000819
Indianapolis Intl Ap,IN,USA,39.717,-86.267,0.051036651,8.902273942,8.724228463,0,31942.58069,9.153998008,5.543048911,3.610949096
Lafayette Purdue Univ Ap,IN,USA,40.417,-86.933,0.061544872,7.35530793,7.208201771,0,26411.05863,10.99503023,6.703978568,4.291051659
Monroe Co,IN,USA,39.133,-86.617,0.066396154,6.809390496,6.673202686,0,24464.10918,11.84248067,7.237505211,4.604975455
South Bend Michiana Rgnl Ap,IN,USA,41.7,-86.333,0.057378474,7.90020339,7.742199322,0,28378.54792,10.26048725,6.239192295,4.021294955
Terre Haute Hulman Regional A,IN,USA,39.45,-87.3,0.063177477,7.161797553,7.018561602,0,25726.47344,11.2790418,6.882371715,4.396670081
Chanute Martin Johnson Ap,KS,USA,37.667,-95.483,0.043084663,10.58327859,10.37161302,0,37964.68752,7.760062744,4.663791185,3.096271559
Concordia Blosser Muni Ap,KS,USA,39.55,-97.65,0.039552199,11.55412527,11.32304276,0,41420.44304,7.142360135,4.274686627,2.867673508
Dodge City Regional Ap,KS,USA,37.767,-99.967,0.034317871,13.37198368,13.10454401,0,47930.98113,6.222899025,3.69405065,2.528848374
Emporia Municipal Ap,KS,USA,38.333,-96.183,0.043266943,10.53689615,10.32615823,0,37832.33923,7.788087378,4.680106412,3.107980966
Fort Riley Marshall Aaf,KS,USA,39.05,-96.767,0.045791457,9.944108795,9.745226619,0,35644.56753,8.238920533,4.967358476,3.271562056
Garden City Municipal Ap,KS,USA,37.933,-100.717,0.033476686,13.716822,13.44248556,0,49172.33455,6.075193279,3.600794694,2.474398586
Goodland Renner Field,KS,USA,39.367,-101.7,0.032771429,14.02273916,13.74228438,0,50266.09943,5.951187049,3.52244338,2.42874367
Great Bend (awos),KS,USA,38.35,-98.867,0.033392996,13.75286835,13.47781098,0,49277.81493,6.062104598,3.593087119,2.469017478
Hays Muni (awos),KS,USA,38.85,-99.267,0.035837046,12.78754172,12.53179089,0,45823.98942,6.491120397,3.863903105,2.627217292
Hill City Municipal Ap,KS,USA,39.383,-99.833,0.038550179,11.86290981,11.62565161,0,42512.45293,6.967726234,4.164883763,2.802842471
Hutchinson Municipal Ap,KS,USA,38.067,-97.867,0.036795354,12.44449086,12.19560104,0,44593.14869,6.659810486,3.970552642,2.689257844
Liberal Muni,KS,USA,37.033,-100.967,0.031662785,14.52943242,14.23884377,0,52062,5.75794896,3.400935448,2.357013512
