City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Alamosa San Luis Valley Rgnl,CO,USA,37.433,-105.867,0.026820763,21.66573164,34.44851331,0,126287.189,3.412002063,1.402040085,2.009961979
Aspen Pitkin Co Sar,CO,USA,39.217,-106.867,0.03162348,18.24417344,29.00823578,0,106446.6388,3.977970948,1.663365579,2.314605369
Aurora Buckley Field Angb,CO,USA,39.717,-104.75,0.035791852,16.05881741,25.53351968,0,93857.66776,4.465395908,1.886469768,2.578926139
Broomfield Jeffco [boulder - Surfrad],CO,USA,40.13,-105.24,0.034590467,16.63830625,26.45490693,0,97186.2085,4.324597948,1.821859932,2.502738016
Colorado Springs Muni Ap,CO,USA,38.817,-104.717,0.03295473,17.49676758,27.81986045,0,102171.4835,4.131948957,1.732965619,2.398983338
Cortez Montezuma Co,CO,USA,37.3,-108.633,0.027954319,20.71296878,32.93362036,0,120665.7771,3.549305131,1.467356354,2.081948778
Craig-moffat,CO,USA,40.5,-107.533,0.033728809,17.11032647,27.20541909,0,99994.46858,4.218677914,1.770694588,2.447983326
Denver Centennial [golden - Nrel],CO,USA,39.742,-105.179,0.037161586,15.44418611,24.55625591,0,90277.58639,4.627097064,1.961280229,2.665816835
Denver Intl Ap,CO,USA,39.833,-104.65,0.035278822,16.32199067,25.95196516,0,95437.98459,4.401540063,1.855232554,2.546307509
Durango La Plata Co,CO,USA,37.15,-107.75,0.028271719,20.48605876,32.57283342,0,119403.1672,3.58491421,1.482872668,2.102041543
Eagle County Ap,CO,USA,39.65,-106.917,0.034058188,16.91954421,26.90207529,0,98856.18256,4.260016402,1.791083347,2.468933055
Fort Collins (awos),CO,USA,40.45,-105.017,0.033372262,17.28353478,27.4808203,0,100974.9816,4.178918119,1.753500356,2.425417763
Grand Junction Walker Field,CO,USA,39.133,-108.533,0.030745003,18.80549689,29.90074006,0,109750.3092,3.872125597,1.613295501,2.258830096
Greeley Weld (awos),CO,USA,40.433,-104.633,0.033682689,17.12643111,27.23102546,0,100079.2139,4.214276297,1.769195196,2.445081101
Gunnison Co. (awos),CO,USA,38.533,-106.933,0.028851098,20.09539402,31.95167649,0,117210.8111,3.649314162,1.510608866,2.138705297
Hayden Yampa (awos),CO,USA,40.483,-107.217,0.033700494,17.12368592,27.22666061,0,100074.4395,4.215469739,1.769279601,2.446190138
La Junta Municipal Ap,CO,USA,38.05,-103.533,0.032226686,17.90015892,28.46125268,0,104479.5876,4.047515007,1.694681956,2.35283305
Lamar Municipal,CO,USA,38.067,-102.683,0.03115484,18.53639479,29.47286771,0,108150.1257,3.922028499,1.637165714,2.284862785
Leadville Lake Co.,CO,USA,39.217,-106.317,0.035093466,16.42843828,26.12121687,0,96110.8579,4.376727397,1.842244061,2.534483335
Limon,CO,USA,39.183,-103.717,0.033509112,17.20744472,27.3598371,0,100538.8381,4.195209155,1.761107137,2.434102017
Montrose Co. Arpt,CO,USA,38.5,-107.9,0.034781028,16.55909316,26.32895813,0,96762.83723,4.344601611,1.829831199,2.514770413
Pueblo Memorial Ap,CO,USA,38.283,-104.5,0.029621087,19.53646018,31.06297169,0,113951.0602,3.741399291,1.553822191,2.187577101
Rifle Garfield Rgnl,CO,USA,39.533,-107.717,0.033589266,17.14746891,27.26447556,0,100111.4301,4.207884823,1.768625864,2.439258959
Trinidad Las Animas County Ap,CO,USA,37.267,-104.333,0.029285928,19.7193912,31.35383201,0,114892.1688,3.707538648,1.541094481,2.166444167
Bridgeport Sikorsky Memorial,CT,USA,41.183,-73.15,0.051139486,11.20297536,17.81273082,0,66104.8757,6.229922593,2.678464662,3.551457931
Danbury Municipal,CT,USA,41.367,-73.483,0.052550833,10.90092539,17.33247137,0,64389.71396,6.39066779,2.749811353,3.640856437
Groton New London Ap,CT,USA,41.333,-72.05,0.065906557,8.66747939,13.78129223,0,51540.69306,7.922416462,3.435334051,4.487082411
Hartford Bradley Intl Ap,CT,USA,41.933,-72.683,0.058565071,9.76497632,15.52631235,0,57844.26591,7.082947953,3.060969528,4.021978425
Hartford Brainard Fd,CT,USA,41.733,-72.65,0.056677066,10.09118834,16.04498946,0,59702.98673,6.868063588,2.965673152,3.902390436
New Haven Tweed Airport,CT,USA,41.267,-72.883,0.055396708,10.33379525,16.43073445,0,61118.78224,6.718172189,2.896974469,3.82119772
Oxford (awos),CT,USA,41.483,-73.133,0.053953748,10.61761869,16.88201372,0,62766.65031,6.550642936,2.820917771,3.729725164
Dover Afb,DE,USA,39.133,-75.467,0.054072164,10.59126546,16.84011209,0,62623.35587,6.564609296,2.827372571,3.737236725
Wilmington New Castle Cnty Ap,DE,USA,39.667,-75.6,0.048191456,11.89153954,18.90754787,0,70028.33601,5.893097113,2.528399197,3.364697915
Crestview Bob Sikes Ap,FL,USA,30.783,-86.517,0.047079113,12.13963426,19.30201847,0,71306.33713,5.777573732,2.483083555,3.294490177
Daytona Beach Intl Ap,FL,USA,29.183,-81.067,0.037231699,15.39203866,24.47334147,0,89922.9897,4.639368596,1.96901421,2.670354386
Fort Lauderdale,FL,USA,26.2,-80.167,0.045512313,12.56371935,19.97631376,0,73751.44694,5.595934189,2.400761052,3.195173137
Fort Lauderdale Hollywood Int,FL,USA,26.067,-80.15,0.037390478,15.33934,24.38955061,0,89691.15111,4.654448131,1.97410382,2.680344312
Fort Myers Page Field,FL,USA,26.583,-81.867,0.038862123,14.73320706,23.42579922,0,86163.20763,4.828643485,2.054933199,2.773710286
Gainesville Regional Ap,FL,USA,29.7,-82.283,0.04223322,13.5721633,21.57973965,0,79633.81137,5.210622952,2.223422639,2.987200313
Homestead Afb,FL,USA,25.483,-80.383,0.03730332,15.37451456,24.44547815,0,89903.88797,4.644249923,1.969432563,2.67481736
Jacksonville Craig,FL,USA,30.333,-81.517,0.049004773,11.65862085,18.53720715,0,68554.87359,5.999262316,2.582742464,3.416519852
Jacksonville Intl Arpt,FL,USA,30.5,-81.7,0.041268572,13.88321995,22.07431973,0,81359.52515,5.102395586,2.176261765,2.926133821
Jacksonville Nas,FL,USA,30.233,-81.667,0.042853133,13.36075365,21.24359831,0,78355.89478,5.286265227,2.259684685,3.026580541
Key West Intl Arpt,FL,USA,24.55,-81.75,0.033026022,17.40574848,27.67514009,0,101564.4917,4.146977031,1.743322535,2.403654496
Key West Nas,FL,USA,24.583,-81.683,0.033952906,16.93583894,26.92798392,0,98855.19142,4.253488301,1.791101304,2.462386997
Lakeland Linder Rgn,FL,USA,27.983,-82.017,0.044161922,12.97073132,20.6234628,0,76178.25742,5.43372689,2.324280116,3.109446774
Macdill Afb,FL,USA,27.85,-82.517,0.038845265,14.76251527,23.47239927,0,86405.5315,4.821699663,2.049170156,2.772529506
Marathon Airport,FL,USA,24.733,-81.05,0.036764995,15.59130781,24.79017943,0,91055.44054,4.585297181,1.94452573,2.640771452
Mayport Ns,FL,USA,30.4,-81.417,0.041027203,13.97319348,22.21737764,0,81898.32077,5.072740693,2.161944513,2.91079618
Melbourne Regional Ap,FL,USA,28.117,-80.65,0.039128107,14.65230969,23.29717241,0,85770.20196,4.854814798,2.06434905,2.790465748
Miami Intl Ap,FL,USA,25.817,-80.3,0.041813898,13.70385925,21.78913621,0,80371.63141,5.163668863,2.203011411,2.960657452
Miami Kendall-tamia,FL,USA,25.65,-80.433,0.039903583,14.34533274,22.80907905,0,83935.71717,4.949189564,2.109467059,2.839722504
Miami Opa Locka,FL,USA,25.9,-80.283,0.037450235,15.30910852,24.34148255,0,89498.28145,4.662515876,1.978358028,2.684157848
Naples Municipal,FL,USA,26.15,-81.767,0.033800339,17.00487725,27.03775483,0,99299.09453,4.235810715,1.783094437,2.452716278
Nasa Shuttle Fclty,FL,USA,28.617,-80.717,0.038164231,15.0212036,23.88371372,0,87838.30596,4.745159164,2.015745157,2.729414007
Ocala Muni (awos),FL,USA,29.167,-82.217,0.034165845,16.82672105,26.75448647,0,98243.99311,4.278127976,1.802244143,2.475883833
Orlando Executive Ap,FL,USA,28.55,-81.333,0.040853228,14.02215032,22.29521901,0,82138.25753,5.055462366,2.155629193,2.899833173
Orlando Intl Arpt,FL,USA,28.433,-81.333,0.043686848,13.10383748,20.83510159,0,76901.79222,5.38181569,2.302412025,3.079403664
Orlando Sanford Airport,FL,USA,28.783,-81.25,0.033763754,17.03166618,27.08034923,0,99438.87212,4.230971755,1.780588009,2.450383745
Panama City Bay Co,FL,USA,30.2,-85.683,0.038487904,14.89721812,23.68657681,0,87161.62444,4.78129437,2.031394428,2.749899942
Pensacola Forest Sherman Nas,FL,USA,30.35,-87.317,0.037745,15.2058757,24.17734236,0,88988.34454,4.69244182,1.989694755,2.702747064
Pensacola Regional Ap,FL,USA,30.483,-87.183,0.043672941,13.10175747,20.83179438,0,76839.82687,5.382850378,2.304268739,3.078581638
Sarasota Bradenton,FL,USA,27.383,-82.55,0.036434798,15.74444883,25.03367364,0,92000.81994,4.544324506,1.924544249,2.619780257
Southwest Florida I,FL,USA,26.533,-81.75,0.042233988,13.54659126,21.53908011,0,79377.8989,5.21800387,2.230590892,2.987412977
St Lucie Co Intl,FL,USA,27.483,-80.367,0.04610474,12.39324748,19.7052635,0,72735.37892,5.667079764,2.434298145,3.232781619
St Petersburg Albert Whitted,FL,USA,27.767,-82.633,0.035388419,16.22759118,25.80186998,0,94812.13776,4.42088267,1.867478773,2.553403897
St Petersburg Clear,FL,USA,27.9,-82.683,0.036534565,15.72362918,25.0005704,0,91970.54033,4.551176183,1.925177869,2.625998314
Tallahassee Regional Ap [isis],FL,USA,30.38,-84.37,0.040449738,14.14948068,22.49767428,0,82797.9021,5.012804637,2.138455481,2.874349156
Tampa International Ap,FL,USA,27.967,-82.533,0.034841161,16.48896393,26.21745265,0,96338.00097,4.356595567,1.837900474,2.518695093
Tyndall Afb,FL,USA,30.067,-85.583,0.042153678,13.58977451,21.60774147,0,79691.57914,5.204028264,2.221810901,2.982217364
Valparaiso Elgin Afb,FL,USA,30.483,-86.517,0.040550873,14.15502596,22.50649127,0,83033.59862,5.01288351,2.132385337,2.880498173
Valparaiso Hurlburt,FL,USA,30.417,-86.683,0.038384663,14.96042619,23.78707765,0,87608.53221,4.764274,2.021031911,2.743242089
Vero Beach Municipal Arpt,FL,USA,27.65,-80.417,0.046797013,12.22398461,19.43613553,0,71849.79021,5.740819393,2.464302184,3.276517208
West Palm Beach Intl Arpt,FL,USA,26.683,-80.1,0.038137993,15.0400124,23.91361971,0,88003.41848,4.73965875,2.011963209,2.727695541
Whiting Field Naas,FL,USA,30.717,-87.017,0.044599041,12.83617231,20.40951397,0,75367.94532,5.486470957,2.349269384,3.137201573
Albany Dougherty County Ap,GA,USA,31.533,-84.183,0.044204764,12.93839508,20.57204818,0,75876.33805,5.445852007,2.333528642,3.112323365
Alma Bacon County Ap,GA,USA,31.533,-82.5,0.039104454,14.68902309,23.35554672,0,86089.66256,4.845507493,2.056688695,2.788818798
Athens Ben Epps Ap,GA,USA,33.95,-83.333,0.04047788,14.16316281,22.51942886,0,82959.38863,5.010296111,2.134292826,2.876003285
Atlanta Hartsfield Intl Ap,GA,USA,33.633,-84.433,0.04077247,14.06361158,22.36114241,0,82416.69814,5.042990672,2.148346519,2.894644153
Augusta Bush Field,GA,USA,33.367,-81.967,0.039554572,14.49693171,23.05012142,0,84876.97592,4.903556746,2.086073766,2.81748298
Brunswick Golden Is,GA,USA,31.25,-81.467,0.040647371,14.11152984,22.43733244,0,82737.56852,5.026688769,2.140014876,2.886673893
Brunswick Malcolm Mckinnon Ap,GA,USA,31.15,-81.383,0.043664052,13.11452637,20.85209692,0,76967.81697,5.378377766,2.300436966,3.0779408
Columbus Metropolitan Arpt,GA,USA,32.517,-84.95,0.043498163,13.15691083,20.91948823,0,77167.60486,5.361969972,2.294481114,3.067488858
Dekalb Peachtree,GA,USA,33.867,-84.3,0.05341981,10.70009482,17.01315076,0,63130.05607,6.500830722,2.804679292,3.69615143
Fort Benning Lawson,GA,USA,32.35,-85,0.044052498,12.99643688,20.66433463,0,76292.92262,5.423349228,2.320786821,3.102562408
Fulton Co Arpt Brow,GA,USA,33.767,-84.517,0.055000677,10.38244275,16.50808398,0,61271.2566,6.68617204,2.88976532,3.79640672
Hunter Aaf,GA,USA,32,-81.15,0.04057393,14.13704801,22.47790634,0,82866.82866,5.018707297,2.136676769,2.882030527
Macon Middle Ga Regional Ap,GA,USA,32.683,-83.65,0.039627617,14.46829129,23.00458315,0,84710.07083,4.91230344,2.090183973,2.822119467
Marietta Dobbins Afb,GA,USA,33.917,-84.517,0.048743827,11.74986148,18.68227975,0,69216.73208,5.957772242,2.558046014,3.399726228
Moody Afb Valdosta,GA,USA,30.967,-83.2,0.045006513,12.72303382,20.22962378,0,74743.27549,5.531893238,2.368903468,3.16298977
Rome R B Russell Ap,GA,USA,34.35,-85.167,0.04465017,12.82151426,20.38620767,0,75249.58026,5.493430479,2.352964701,3.140465779
Savannah Intl Ap,GA,USA,32.117,-81.2,0.040922532,14.00735567,22.27169551,0,82085.27314,5.061195104,2.157020607,2.904174497
Valdosta Wb Airport,GA,USA,30.783,-83.283,0.04587114,12.47242665,19.83115838,0,73254.82837,5.6348959,2.417036578,3.217859322
Warner Robins Afb,GA,USA,32.633,-83.6,0.043118611,13.29273894,21.13545492,0,78016.32097,5.3128344,2.269520175,3.043314225
Andersen Afb,GU,USA,13.567,144.917,0.036255697,15.76369458,25.06427439,0,91883.258,4.535707011,1.927006645,2.608700367
Guam Wfo,GU,USA,13.483,144.8,0.04393894,12.98374143,20.64414887,0,75995.1506,5.4255909,2.329880355,3.095710545
Barbers Point Nas,HI,USA,21.317,-158.067,0.033959293,16.89323692,26.8602467,0,98513.1162,4.2602479,1.797320687,2.462927213
Hilo International Ap,HI,USA,19.717,-155.05,0.046573694,12.20529505,19.40641913,0,71332.7599,5.745205819,2.482163784,3.263042036
Honolulu Intl Arpt,HI,USA,21.317,-157.933,0.03298883,17.37560635,27.62721409,0,101171.9354,4.151584241,1.750086777,2.401497464
Kahului Airport,HI,USA,20.9,-156.433,0.027585938,20.89899551,33.22940286,0,121470.4641,3.516455016,1.457635788,2.058819228
Kaneohe Bay Mcas,HI,USA,21.45,-157.783,0.039527235,14.4721727,23.01075459,0,84598.90666,4.90887136,2.092930501,2.815940858
Kapalua,HI,USA,20.95,-156.633,0.029531436,19.48002783,30.97324426,0,113310.3005,3.744813597,1.56260891,2.182204686
Kona Intl At Keahol,HI,USA,19.733,-156.05,0.03683872,15.52964733,24.69213926,0,90607.37124,4.599718612,1.954141739,2.645576873
Lanai,HI,USA,20.783,-156.95,0.032692542,17.54738422,27.90034092,0,102197.0422,4.115202706,1.732532217,2.382670488
Lihue Airport,HI,USA,21.983,-159.333,0.035871529,15.93717856,25.34011391,0,92840.03361,4.491503733,1.907147637,2.584356096
Molokai (amos),HI,USA,21.15,-157.1,0.031334037,18.31896581,29.12715564,0,106613.9681,3.957302719,1.660754951,2.296547768
Algona,IA,USA,43.083,-94.267,0.052661921,10.86633147,17.27746703,0,64111.33158,6.409790031,2.761751486,3.648038545
Atlantic,IA,USA,41.4,-95.05,0.052473968,10.89197902,17.31824664,0,64184.03012,6.394903057,2.758623371,3.636279686
Boone Muni,IA,USA,42.05,-93.85,0.059462233,9.611725496,15.28264354,0,56920.55348,7.189549576,3.11064316,4.078906416
Burlington Municipal Ap,IA,USA,40.783,-91.117,0.044926257,12.77493044,20.31213939,0,75132.81158,5.51433856,2.356621588,3.157716971
Carroll,IA,USA,42.05,-94.783,0.047579992,12.02886725,19.12589893,0,70711.14448,5.830099758,2.503984235,3.326115523
Cedar Rapids Municipal Ap,IA,USA,41.883,-91.717,0.058165824,9.830280042,15.63014527,0,58174.66074,7.04033863,3.04358521,3.99675342
Chariton,IA,USA,41.033,-93.367,0.053404725,10.69905409,17.011496,0,63069.43317,6.502650602,2.80737517,3.695275432
Charles City,IA,USA,43.067,-92.617,0.060254477,9.478944889,15.07152237,0,56127.53114,7.283772179,3.154593162,4.129179017
Clarinda,IA,USA,40.717,-95.033,0.046822353,12.23616558,19.45550328,0,71960.80568,5.738505879,2.460500458,3.27800542
Clinton Muni (awos),IA,USA,41.833,-90.333,0.051045893,11.21750009,17.83582514,0,66149.95661,6.222235628,2.676639303,3.545596325
Council Bluffs,IA,USA,41.267,-95.767,0.050345756,11.36287004,18.06696337,0,66903.74003,6.147850702,2.646482494,3.501368208
Creston,IA,USA,41.017,-94.367,0.048356689,11.83839792,18.82305269,0,69664.39204,5.916884097,2.54160816,3.375275937
Decorah,IA,USA,43.283,-91.733,0.050177308,11.41500417,18.14985663,0,67289.75267,6.121845723,2.631300774,3.490544949
Denison,IA,USA,41.983,-95.383,0.047830605,11.97049463,19.03308647,0,70391.34833,5.857320433,2.515360113,3.34196032
Des Moines Intl Ap,IA,USA,41.533,-93.667,0.04254882,13.48697607,21.44429196,0,79149.30679,5.244170457,2.237033082,3.007137375
Dubuque Regional Ap,IA,USA,42.4,-90.7,0.052136655,10.98068268,17.45928546,0,64790.56426,6.347510235,2.732798674,3.614711561
Estherville Muni,IA,USA,43.4,-94.75,0.050738823,11.28634172,17.94528333,0,66497.31023,6.188838867,2.662657701,3.526181167
Fair Field,IA,USA,41.05,-91.983,0.05227032,10.95864006,17.4242377,0,64694.87019,6.359956781,2.736840915,3.623115866
Fort Dodge (awos),IA,USA,42.55,-94.183,0.048357618,11.8561071,18.8512103,0,69827.24385,5.91087796,2.535680604,3.375197356
Fort Madison,IA,USA,40.667,-91.333,0.047959744,11.94067767,18.98567749,0,70246.15843,5.870668801,2.520559036,3.350109766
Keokuk Muni,IA,USA,40.467,-91.433,0.041586949,13.8163103,21.96793338,0,81091.27888,5.129556792,2.183460731,2.946096061
Knoxville,IA,USA,41.3,-93.117,0.046628504,12.28899977,19.53950964,0,72263.97492,5.715892413,2.450177929,3.265714485
Le Mars,IA,USA,42.783,-96.2,0.044959575,12.72655553,20.2352233,0,74639.27396,5.532351318,2.372204267,3.160147051
Mason City Municipal Arpt,IA,USA,43.15,-93.333,0.049322546,11.62032748,18.4763207,0,68473.51298,6.022160853,2.585811289,3.436349564
Monticello Muni,IA,USA,42.233,-91.167,0.054803355,10.44224299,16.60316636,0,61722.61247,6.65228469,2.868633511,3.783651179
Muscatine,IA,USA,41.367,-91.15,0.048208485,11.88804002,18.90198363,0,70001.08109,5.895163065,2.529383628,3.365779437
Newton Muni,IA,USA,41.683,-93.017,0.059373666,9.619004709,15.29421749,0,56915.20341,7.184341643,3.110935562,4.073406081
Oelwen,IA,USA,42.683,-91.967,0.056057543,10.19724297,16.21361632,0,60259.79004,6.801508499,2.938270237,3.863238262
Ottumwa Industrial Ap,IA,USA,41.1,-92.45,0.056812599,10.06531468,16.00385034,0,59501.16563,6.886781605,2.975732357,3.911049248
Red Oak,IA,USA,41.017,-95.267,0.046504961,12.32043909,19.58949815,0,72427.0121,5.702568175,2.444662451,3.257905724
Sheldon,IA,USA,43.217,-95.833,0.052553888,10.87621942,17.29318888,0,64097.53742,6.403680544,2.762345829,3.641334715
Shenandoah Muni,IA,USA,40.75,-95.417,0.047710407,12.0067532,19.09073759,0,70648.07047,5.840495931,2.506219768,3.334276163
Sioux City Sioux Gateway Ap,IA,USA,42.383,-96.383,0.041928805,13.69675177,21.77783531,0,80368.33888,5.170906113,2.203101664,2.967804449
Spencer,IA,USA,43.167,-95.15,0.058854319,9.718904286,15.45305781,0,57573.90111,7.115638141,3.075343696,4.040294445
Storm Lake,IA,USA,42.6,-95.233,0.049002193,11.68830468,18.58440444,0,68822.71984,5.98881913,2.572690887,3.416128243
Washington,IA,USA,41.283,-91.667,0.05660399,10.09373332,16.04903597,0,59631.2073,6.867171659,2.969242994,3.897928665
Waterloo Municipal Ap,IA,USA,42.55,-92.4,0.047272719,12.13249552,19.29066788,0,71439.83537,5.784865363,2.478443471,3.306421892
Webster City,IA,USA,42.433,-93.867,0.049556568,11.5352173,18.3409955,0,67842.52895,6.061315353,2.609861147,3.451454206
Boise Air Terminal [uo],ID,USA,43.62,-116.21,0.035212551,16.36653752,26.02279466,0,95686.01134,4.392499764,1.850423629,2.542076135
Burley Municipal Arpt,ID,USA,42.533,-113.767,0.032268158,17.89382202,28.45117702,0,104466.646,4.050308451,1.694891898,2.355416553
Caldwell (awos),ID,USA,43.633,-116.633,0.03119512,18.57445118,29.53337738,0,108537.4862,3.918555832,1.631322822,2.287233011
Coeur D`alene(awos),ID,USA,47.767,-116.817,0.044492827,12.89571849,20.5041924,0,75764.38762,5.467291153,2.336976689,3.130314464
Hailey Friedman Mem,ID,USA,43.5,-114.3,0.035112968,16.43365689,26.12951445,0,96126.2612,4.377638044,1.84194886,2.535689184
Idaho Falls Fanning Field,ID,USA,43.517,-112.067,0.034873447,16.53242262,26.28655197,0,96642.90938,4.352671185,1.832101903,2.520569282
Joslin Fld Magic Va [twin Falls - Uo],ID,USA,42.55,-114.35,0.031302065,18.46462146,29.35874813,0,107773.6799,3.937032953,1.642884211,2.294148742
Lewiston Nez Perce Cnty Ap,ID,USA,46.367,-117.017,0.043553618,13.17192453,20.94336001,0,77297.97272,5.361459382,2.290611333,3.070848049
Malad City,ID,USA,42.15,-112.283,0.035544025,16.2128169,25.77837886,0,94800.63063,4.43079013,1.867705451,2.563084679
Mountain Home Afb,ID,USA,43.05,-115.867,0.033225421,17.38867572,27.6479944,0,101635.8573,4.158123388,1.742098428,2.416024961
Pocatello Regional Ap,ID,USA,42.917,-112.567,0.034734387,16.61918796,26.42450886,0,97215.06495,4.332993673,1.821319148,2.511674525
Salmon Lemhi (awos),ID,USA,45.117,-113.883,0.038608575,14.89689533,23.68606358,0,87249.72033,4.786699407,2.029343335,2.757356072
Soda Springs Tigert,ID,USA,42.65,-111.583,0.037868937,15.21709014,24.19517332,0,89177.45723,4.695831794,1.985475347,2.710356447
Aurora Municipal,IL,USA,41.767,-88.467,0.052751485,10.86894854,17.28162817,0,64245.31206,6.409467153,2.755991996,3.653475157
Belleville Scott Afb,IL,USA,38.55,-89.85,0.048137547,11.89425165,18.91186012,0,69983.11811,5.8914163,2.530032859,3.361383441
Cahokia St. Louis,IL,USA,38.567,-90.15,0.046320409,12.35689939,19.64747003,0,72587.61636,5.685559367,2.439253503,3.246305864
Central Illinois Rg,IL,USA,40.467,-88.917,0.052418383,10.91779174,17.35928886,0,64425.30596,6.380877971,2.748292211,3.63258576
Chicago Midway Ap,IL,USA,41.783,-87.75,0.052654534,10.88082109,17.30050553,0,64276.79592,6.402057736,2.754642066,3.64741567
Chicago Ohare Intl Ap,IL,USA,41.983,-87.917,0.053259761,10.7506859,17.09359057,0,63497.1963,6.474289265,2.788462686,3.685826578
Chicago Waukegan,IL,USA,42.417,-87.867,0.064303104,8.894847521,14.14280756,0,52907.45382,7.731927651,3.346589071,4.385338579
Decatur,IL,USA,39.833,-88.867,0.056921697,10.04355605,15.96925413,0,59397.794,6.898863193,2.980911098,3.917952096
Marion Regional,IL,USA,37.75,-89.017,0.055125688,10.34646943,16.45088639,0,60972.65926,6.70842251,2.903917152,3.804505358
Moline Quad City Intl Ap,IL,USA,41.467,-90.517,0.04633353,12.36624152,19.66232401,0,72711.5906,5.682120589,2.435094549,3.24702604
Mount Vernon (awos),IL,USA,38.317,-88.867,0.045719495,12.52092775,19.90827513,0,73510.81275,5.616856283,2.40861982,3.208236463
Peoria Greater Peoria Ap,IL,USA,40.667,-89.683,0.046590037,12.30349357,19.56255478,0,72383.73913,5.709353314,2.446123935,3.263229379
Quincy Muni Baldwin Fld,IL,USA,39.933,-91.2,0.05433833,10.51726328,16.72244862,0,62060.05236,6.60741306,2.85303588,3.75437718
Rockford Greater Rockford Ap,IL,USA,42.2,-89.1,0.051672097,11.08085065,17.61855253,0,65377.50687,6.293525394,2.708264341,3.585261052
Southern Illinois,IL,USA,37.767,-89.25,0.055075074,10.37722634,16.49978988,0,61282.98472,6.690232282,2.889212288,3.801019994
Springfield Capital Ap,IL,USA,39.85,-89.683,0.044756836,12.80492593,20.35983223,0,75228.45697,5.500738833,2.353625386,3.147113447
Sterling Rockfalls,IL,USA,41.75,-89.667,0.048973898,11.70897577,18.61727148,0,69014.01947,5.979764511,2.565559668,3.414204844
Univ Of Illinois Wi [bondville - Surfrad],IL,USA,40.06,-88.37,0.056444585,10.14693996,16.13363454,0,60094.36624,6.833849046,2.9463585,3.887490545
W. Chicago Du Page,IL,USA,41.917,-88.25,0.051390581,11.15315136,17.73351067,0,65848.74431,6.256193709,2.688883051,3.567310658
Delaware Co Johnson,IN,USA,40.233,-85.4,0.060344628,9.472246734,15.06087231,0,56137.92559,7.288780256,3.154009062,4.134771195
Evansville Regional Ap,IN,USA,38.05,-87.533,0.043107698,13.30439224,21.15398367,0,78090.97155,5.309936386,2.267350644,3.042585742
Fort Wayne Intl Ap,IN,USA,41,-85.2,0.054296666,10.54150244,16.76098888,0,62270.84938,6.59494231,2.843377902,3.751564408
Grissom Arb,IN,USA,40.65,-86.15,0.057764663,9.907004415,15.75213702,0,58684.10131,6.988365172,3.017163691,3.971201482
Huntingburg,IN,USA,38.25,-86.95,0.043500799,13.17805954,20.95311467,0,77343.98925,5.356780939,2.289248514,3.067532425
Indianapolis Intl Ap,IN,USA,39.717,-86.267,0.049703521,11.52345412,18.32229206,0,67892.77952,6.068476782,2.607929471,3.460547311
Lafayette Purdue Univ Ap,IN,USA,40.417,-86.933,0.059343969,9.632831372,15.31620188,0,57052.41845,7.174840996,3.103453558,4.071387438
Monroe Co,IN,USA,39.133,-86.617,0.064076238,8.90997368,14.16685815,0,52870.92704,7.720186323,3.348901115,4.371285208
South Bend Michiana Rgnl Ap,IN,USA,41.7,-86.333,0.056018944,10.22019575,16.25011125,0,60481.87545,6.788071125,2.927481123,3.860590002
Terre Haute Hulman Regional A,IN,USA,39.45,-87.3,0.061015484,9.353634148,14.8722783,0,55375.10446,7.374941452,3.197457114,4.177484338
Chanute Martin Johnson Ap,KS,USA,37.667,-95.483,0.042319847,13.55205114,21.54776131,0,79456.91453,5.221073336,2.228372693,2.992700643
Concordia Blosser Muni Ap,KS,USA,39.55,-97.65,0.038246201,15.02464233,23.88918131,0,87948.25359,4.747678144,2.013225196,2.734452947
Dodge City Regional Ap,KS,USA,37.767,-99.967,0.033587819,17.16424168,27.29114427,0,100275.1904,4.20484004,1.765737508,2.439102532
Emporia Municipal Ap,KS,USA,38.333,-96.183,0.04244326,13.51011108,21.48107662,0,79183.17115,5.236628007,2.236076369,3.000551638
Fort Riley Marshall Aaf,KS,USA,39.05,-96.767,0.044081282,13.00439397,20.67698641,0,76355.04496,5.423207434,2.318898635,3.104308799
Garden City Municipal Ap,KS,USA,37.933,-100.717,0.032764449,17.61685475,28.01079905,0,102913.7242,4.107331201,1.72046703,2.386864171
Goodland Renner Field,KS,USA,39.367,-101.7,0.031899808,18.09450371,28.77026089,0,105610.2533,4.008629105,1.676538672,2.332090433
Great Bend (awos),KS,USA,38.35,-98.867,0.032558908,17.75657832,28.23295953,0,103793.2589,4.079636299,1.705887961,2.373748338
Hays Muni (awos),KS,USA,38.85,-99.267,0.034832708,16.54905835,26.31300278,0,96760.55035,4.347859371,1.829874445,2.517984925
Hill City Municipal Ap,KS,USA,39.383,-99.833,0.037242767,15.43963437,24.54901864,0,90332.09966,4.630934112,1.960096644,2.670837468
Hutchinson Municipal Ap,KS,USA,38.067,-97.867,0.035687338,16.12542744,25.63942964,0,94280.19808,4.450248322,1.878015291,2.572233031
Liberal Muni,KS,USA,37.033,-100.967,0.03094625,18.67769467,29.69753453,0,108999.9422,3.896000655,1.624401586,2.271599069
