City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Alamosa San Luis Valley Rgnl,CO,USA,37.433,-105.867,0.027573958,16.77274952,22.30775686,0,157016.7835,2.703104444,0.776260434,1.926844009
Aspen Pitkin Co Sar,CO,USA,39.217,-106.867,0.032924329,13.95914992,18.56566939,0,130898.5825,3.182886161,0.931147719,2.251738442
Aurora Buckley Field Angb,CO,USA,39.717,-104.75,0.037234159,12.29777251,16.35603744,0,118749.9627,3.539117771,1.026408041,2.51270973
Broomfield Jeffco [boulder - Surfrad],CO,USA,40.13,-105.24,0.035720155,12.83531545,17.07096954,0,121776.7011,3.422128542,1.00089685,2.421231692
Colorado Springs Muni Ap,CO,USA,38.817,-104.717,0.033944974,13.52732622,17.99134387,0,128794.5517,3.259716691,0.946359259,2.313357432
Cortez Montezuma Co,CO,USA,37.3,-108.633,0.028811124,16.02452435,21.31261738,0,149732.239,2.816043944,0.814025873,2.002018071
Craig-moffat,CO,USA,40.5,-107.533,0.035369457,12.96538625,17.24396371,0,122010.1732,3.39912352,0.998981588,2.400141932
Denver Centennial [golden - Nrel],CO,USA,39.742,-105.179,0.03864741,11.83586362,15.74169862,0,113389.547,3.673648655,1.074930801,2.598717854
Denver Intl Ap,CO,USA,39.833,-104.65,0.036367038,12.59932311,16.75709974,0,120792.9963,3.469296384,1.009047877,2.460248506
Durango La Plata Co,CO,USA,37.15,-107.75,0.029175557,15.81718977,21.0368624,0,148055.9917,2.847356533,0.82324204,2.024114493
Eagle County Ap,CO,USA,39.65,-106.917,0.035410881,12.95098287,17.22480722,0,123249.9038,3.391309327,0.988933158,2.402376169
Fort Collins (awos),CO,USA,40.45,-105.017,0.034553109,13.28074729,17.66339389,0,126407.6177,3.314521465,0.964229204,2.350292261
Grand Junction Walker Field,CO,USA,39.133,-108.533,0.031647925,14.54182048,19.34062124,0,137819.6019,3.058372555,0.884387379,2.173985175
Greeley Weld (awos),CO,USA,40.433,-104.633,0.034888423,13.14947639,17.4888036,0,125759.7981,3.339731456,0.969196185,2.370535271
Gunnison Co. (awos),CO,USA,38.533,-106.933,0.029683277,15.53780359,20.66527877,0,144566.9795,2.898184727,0.843110349,2.055074378
Hayden Yampa (awos),CO,USA,40.483,-107.217,0.035088091,13.0724854,17.38640558,0,122917.8377,3.374680348,0.991604789,2.383075559
La Junta Municipal Ap,CO,USA,38.05,-103.533,0.032796895,14.01414791,18.63881672,0,133413.1886,3.157250856,0.913597207,2.243653648
Lamar Municipal,CO,USA,38.067,-102.683,0.031871892,14.43477724,19.19825373,0,138202.1257,3.069301558,0.881939521,2.187362037
Leadville Lake Co.,CO,USA,39.217,-106.317,0.036808073,12.44470069,16.55145192,0,116277.5072,3.535923191,1.048232969,2.487690222
Limon,CO,USA,39.183,-103.717,0.034534483,13.28813355,17.67321763,0,126662.3929,3.311415953,0.962289704,2.34912625
Montrose Co. Arpt,CO,USA,38.5,-107.9,0.036440121,12.57346036,16.72270228,0,118856.5355,3.490532182,1.025487711,2.465044471
Pueblo Memorial Ap,CO,USA,38.283,-104.5,0.03016792,15.27997401,20.32236544,0,144827.3184,2.925709839,0.841594789,2.08411505
Rifle Garfield Rgnl,CO,USA,39.533,-107.717,0.034648076,13.24328697,17.61357168,0,125264.3319,3.329239983,0.97302971,2.356210273
Trinidad Las Animas County Ap,CO,USA,37.267,-104.333,0.0300678,15.33132211,20.39065841,0,145467.2976,2.915907544,0.837892217,2.078015327
Bridgeport Sikorsky Memorial,CT,USA,41.183,-73.15,0.052809044,8.599830955,11.43777517,0,83506.35155,4.917633223,1.459600549,3.458032674
Danbury Municipal,CT,USA,41.367,-73.483,0.054976133,8.253640021,10.97734123,0,80232.55894,5.108704737,1.519157785,3.589546952
Groton New London Ap,CT,USA,41.333,-72.05,0.068581349,6.591067854,8.766120246,0,64098.15617,6.316970796,1.901551056,4.41541974
Hartford Bradley Intl Ap,CT,USA,41.933,-72.683,0.06074786,7.456761226,9.917492431,0,72416.18984,5.623080618,1.683130759,3.93994986
Hartford Brainard Fd,CT,USA,41.733,-72.65,0.058691393,7.721514606,10.26961443,0,75017.11748,5.439877698,1.624774727,3.815102971
New Haven Tweed Airport,CT,USA,41.267,-72.883,0.056922857,7.965954455,10.59471943,0,77457.9482,5.281286158,1.573575332,3.707710826
Oxford (awos),CT,USA,41.483,-73.133,0.055626659,8.154861071,10.84596522,0,79235.48773,5.167330747,1.538274327,3.62905642
Dover Afb,DE,USA,39.133,-75.467,0.056384416,8.043707091,10.69813043,0,78114.65693,5.235419955,1.560346308,3.675073647
Wilmington New Castle Cnty Ap,DE,USA,39.667,-75.6,0.049629148,9.162516107,12.18614642,0,88865.28903,4.636619098,1.371580714,3.265038385
Crestview Bob Sikes Ap,FL,USA,30.783,-86.517,0.047612673,9.557947286,12.71206989,0,92622.28673,4.458604934,1.315945879,3.142659055
Daytona Beach Intl Ap,FL,USA,29.183,-81.067,0.037566213,12.18656816,16.20813566,0,117788.2705,3.567630709,1.034788235,2.532842474
Fort Lauderdale,FL,USA,26.2,-80.167,0.046536939,9.784926241,13.0139519,0,94924.11359,4.361352559,1.284035341,3.077317218
Fort Lauderdale Hollywood Int,FL,USA,26.067,-80.15,0.037832746,12.09879418,16.09139626,0,117249.1528,3.588499656,1.039546245,2.548953411
Fort Myers Page Field,FL,USA,26.583,-81.867,0.039195726,11.66648063,15.51641924,0,112979.8708,3.710542904,1.078828607,2.631714298
Gainesville Regional Ap,FL,USA,29.7,-82.283,0.043050615,10.5961075,14.09282297,0,102621.4985,4.053452972,1.187723024,2.865729948
Homestead Afb,FL,USA,25.483,-80.383,0.037635189,12.16491213,16.17933313,0,117830.8871,3.571385637,1.034413977,2.53697166
Jacksonville Craig,FL,USA,30.333,-81.517,0.050073968,9.07925592,12.07541037,0,87885.06343,4.678988659,1.386878632,3.292110027
Jacksonville Intl Arpt,FL,USA,30.5,-81.7,0.041862114,10.90517799,14.50388672,0,105451.6981,3.949468947,1.155845934,2.793623012
Jacksonville Nas,FL,USA,30.233,-81.667,0.043465269,10.49291239,13.95557347,0,101756.542,4.088680612,1.197818972,2.890861639
Key West Intl Arpt,FL,USA,24.55,-81.75,0.032897361,13.9725805,18.58353206,0,135196.8195,3.150924546,0.90154426,2.249380286
Key West Nas,FL,USA,24.583,-81.683,0.033884693,13.55216067,18.02437369,0,130667.2423,3.242197757,0.932796273,2.309401484
Lakeland Linder Rgn,FL,USA,27.983,-82.017,0.045200575,10.08124067,13.4080501,0,97618.65099,4.244841809,1.248592511,2.996249298
Macdill Afb,FL,USA,27.85,-82.517,0.039179315,11.67201871,15.52378488,0,112983.7099,3.709520631,1.078791949,2.630728683
Marathon Airport,FL,USA,24.733,-81.05,0.036834862,12.43549047,16.53920233,0,119757.6534,3.506307446,1.017771416,2.488536029
Mayport Ns,FL,USA,30.4,-81.417,0.04172704,10.94109279,14.55165342,0,106063.3083,3.934532697,1.149180791,2.785351906
Melbourne Regional Ap,FL,USA,28.117,-80.65,0.039700352,11.51431718,15.31404185,0,111371.251,3.756792342,1.094410949,2.662381393
Miami Intl Ap,FL,USA,25.817,-80.3,0.042456176,10.74940009,14.29670212,0,104054.8397,4.001016932,1.171362302,2.82965463
Miami Kendall-tamia,FL,USA,25.65,-80.433,0.040686727,11.2281883,14.93349043,0,108822.7706,3.842245203,1.120040556,2.722204646
Miami Opa Locka,FL,USA,25.9,-80.283,0.038037712,12.03172058,16.00218837,0,116650.7196,3.606263969,1.044879251,2.561384717
Naples Municipal,FL,USA,26.15,-81.767,0.034039518,13.48830964,17.93945182,0,130711.9863,3.251159976,0.932476967,2.318683009
Nasa Shuttle Fclty,FL,USA,28.617,-80.717,0.038595484,11.85238015,15.7636656,0,114763.5419,3.657341897,1.0620613,2.595280596
Ocala Muni (awos),FL,USA,29.167,-82.217,0.034729358,13.21236746,17.57244872,0,127716.3592,3.314968709,0.954348505,2.360620203
Orlando Executive Ap,FL,USA,28.55,-81.333,0.041530931,10.99372306,14.62165168,0,106503.7837,3.917894618,1.144428041,2.773466576
Orlando Intl Arpt,FL,USA,28.433,-81.333,0.044465369,10.25109665,13.63395854,0,99276.2194,4.179361138,1.227745348,2.951615789
Orlando Sanford Airport,FL,USA,28.783,-81.25,0.034023092,13.49477843,17.94805531,0,130694.7671,3.250300337,0.932599822,2.317700516
Panama City Bay Co,FL,USA,30.2,-85.683,0.038910023,11.75377181,15.6325165,0,113739.2854,3.686017484,1.071625482,2.614392001
Pensacola Forest Sherman Nas,FL,USA,30.35,-87.317,0.038177015,11.98612693,15.94154882,0,116262.2857,3.618200346,1.048370207,2.569830139
Pensacola Regional Ap,FL,USA,30.483,-87.183,0.04400315,10.36086943,13.77995634,0,100453.1646,4.136883661,1.213360644,2.923523017
Sarasota Bradenton,FL,USA,27.383,-82.55,0.036862052,12.42581925,16.5263396,0,120383.7596,3.502513138,1.01247807,2.490035069
Southwest Florida I,FL,USA,26.533,-81.75,0.042764638,10.66927279,14.19013281,0,103409.6844,4.027015283,1.178670231,2.848345052
St Lucie Co Intl,FL,USA,27.483,-80.367,0.047039522,9.67758063,12.87118224,0,93761.10499,4.407832859,1.299962458,3.107870401
St Petersburg Albert Whitted,FL,USA,27.767,-82.633,0.035620372,12.87167302,17.11932512,0,124679.5155,3.39225595,0.977593762,2.414662189
St Petersburg Clear,FL,USA,27.9,-82.683,0.036927092,12.40364332,16.49684562,0,120161.7696,3.508332795,1.014348548,2.493984247
Tallahassee Regional Ap [isis],FL,USA,30.38,-84.37,0.040700315,11.22373972,14.92757382,0,108441.9243,3.847092355,1.123974121,2.723118233
Tampa International Ap,FL,USA,27.967,-82.533,0.035152486,13.0486227,17.35466819,0,126187.8812,3.352205131,0.965908258,2.386296872
Tyndall Afb,FL,USA,30.067,-85.583,0.042625254,10.70497593,14.23761798,0,103660.869,4.015724768,1.17581415,2.839910618
Valparaiso Elgin Afb,FL,USA,30.483,-86.517,0.041075831,11.11886954,14.78809648,0,107751.5568,3.877004722,1.131175457,2.745829265
Valparaiso Hurlburt,FL,USA,30.417,-86.683,0.038554913,11.86533865,15.78090041,0,115039.0769,3.652300238,1.059517512,2.592782726
Vero Beach Municipal Arpt,FL,USA,27.65,-80.417,0.047727839,9.535648709,12.68241278,0,92448.11925,4.468056033,1.318425053,3.14963098
West Palm Beach Intl Arpt,FL,USA,26.683,-80.1,0.038546412,11.86947366,15.78639997,0,114963.9039,3.652500313,1.060210313,2.59229
Whiting Field Naas,FL,USA,30.717,-87.017,0.045400516,10.0349907,13.34653763,0,97253.61813,4.261641921,1.253278992,3.008362929
Albany Dougherty County Ap,GA,USA,31.533,-84.183,0.044901832,10.14860115,13.49763953,0,98306.09254,4.217967716,1.239861268,2.978106448
Alma Bacon County Ap,GA,USA,31.533,-82.5,0.039916023,11.45026408,15.22885123,0,111051.3107,3.772964426,1.097563962,2.675400464
Athens Ben Epps Ap,GA,USA,33.95,-83.333,0.041172188,11.09187242,14.75219031,0,107196.3512,3.888791318,1.137034192,2.751757126
Atlanta Hartsfield Intl Ap,GA,USA,33.633,-84.433,0.041427179,11.02231019,14.65967255,0,106401.0366,3.912802226,1.145533168,2.767269058
Augusta Bush Field,GA,USA,33.367,-81.967,0.040046847,11.41205335,15.17803096,0,110472.7203,3.786705999,1.103312349,2.683393649
Brunswick Golden Is,GA,USA,31.25,-81.467,0.041685118,10.95230147,14.56656095,0,106188.9098,3.930624159,1.147821527,2.782802632
Brunswick Malcolm Mckinnon Ap,GA,USA,31.15,-81.383,0.044263165,10.29893962,13.69758969,0,99858.2753,4.159893676,1.220589042,2.939304634
Columbus Metropolitan Arpt,GA,USA,32.517,-84.95,0.043537989,10.47485058,13.93155127,0,101407.9118,4.097264694,1.201936954,2.89532774
Dekalb Peachtree,GA,USA,33.867,-84.3,0.054908252,8.263655146,10.99066134,0,79928.0112,5.11056496,1.524946195,3.585618765
Fort Benning Lawson,GA,USA,32.35,-85,0.044786861,10.17529753,13.53314571,0,98717.68997,4.205770681,1.234691741,2.971078939
Fulton Co Arpt Brow,GA,USA,33.767,-84.517,0.055974611,8.10313447,10.77716885,0,78622.87183,5.20049344,1.550260296,3.650233144
Hunter Aaf,GA,USA,32,-81.15,0.041321549,11.05119431,14.69808843,0,107032.2659,3.899539677,1.138777317,2.76076236
Macon Middle Ga Regional Ap,GA,USA,32.683,-83.65,0.039998979,11.42588204,15.19642311,0,110452.8809,3.784037019,1.103510525,2.680526494
Marietta Dobbins Afb,GA,USA,33.917,-84.517,0.049886631,9.113302019,12.12069168,0,88158.87352,4.66333332,1.382571166,3.280762154
Moody Afb Valdosta,GA,USA,30.967,-83.2,0.046142391,9.870660434,13.12797838,0,95703.68157,4.326958931,1.273576048,3.053382883
Rome R B Russell Ap,GA,USA,34.35,-85.167,0.045447391,10.02340134,13.33112378,0,97145.48906,4.2658843,1.254673971,3.011210329
Savannah Intl Ap,GA,USA,32.117,-81.2,0.041401176,11.02917945,14.66880866,0,106523.8678,3.909888146,1.14421227,2.765675877
Valdosta Wb Airport,GA,USA,30.783,-83.283,0.046258391,9.844703469,13.09345561,0,95438.76781,4.337542437,1.277111171,3.060431266
Warner Robins Afb,GA,USA,32.633,-83.6,0.043805733,10.40867571,13.84353869,0,100847.2274,4.120178874,1.20861941,2.911559464
Andersen Afb,GU,USA,13.567,144.917,0.035905034,12.76766213,16.98099063,0,123153.6521,3.421750762,0.989706066,2.432044696
Guam Wfo,GU,USA,13.483,144.8,0.04392801,10.38017367,13.80563098,0,100490.4391,4.131913926,1.212910578,2.919003349
Barbers Point Nas,HI,USA,21.317,-158.067,0.034074347,13.47496822,17.92170774,0,130525.3662,3.254616269,0.933810186,2.320806082
Hilo International Ap,HI,USA,19.717,-155.05,0.046516434,9.790341421,13.02115409,0,94212.88311,4.370058024,1.293728761,3.076329263
Honolulu Intl Arpt,HI,USA,21.317,-157.933,0.033057131,13.90290743,18.49086688,0,133790.1686,3.170226405,0.911022969,2.259203437
Kahului Airport,HI,USA,20.9,-156.433,0.027546093,16.79043281,22.33127564,0,158993.7485,2.69153901,0.766608233,1.924930778
Kaneohe Bay Mcas,HI,USA,21.45,-157.783,0.039509004,11.57273019,15.39173115,0,112118.6728,3.737833353,1.087115228,2.650718125
Kapalua,HI,USA,20.95,-156.633,0.029391337,15.69871918,20.87929651,0,149738.2692,2.850823127,0.813993091,2.036830037
Kona Intl At Keahol,HI,USA,19.733,-156.05,0.036759518,12.46296906,16.57574885,0,120734.049,3.493350105,1.009540536,2.483809568
Lanai,HI,USA,20.783,-156.95,0.033145072,13.8646815,18.44002639,0,133626.9384,3.176643513,0.912135816,2.264507697
Lihue Airport,HI,USA,21.983,-159.333,0.035762004,12.82070796,17.05154158,0,122969.5827,3.414687449,0.991187527,2.423499922
Molokai (amos),HI,USA,21.15,-157.1,0.031603591,14.56347932,19.36942749,0,140767.7238,3.036727606,0.865865507,2.170862099
Algona,IA,USA,43.083,-94.267,0.055278544,8.207276664,10.91567796,0,79826.68345,5.134766577,1.526881881,3.607884697
Atlantic,IA,USA,41.4,-95.05,0.054703719,8.294913826,11.03223539,0,80566.68893,5.085902042,1.512857462,3.57304458
Boone Muni,IA,USA,42.05,-93.85,0.062264135,7.270875765,9.670264767,0,70642.84179,5.757365062,1.725382409,4.031982653
Burlington Municipal Ap,IA,USA,40.783,-91.117,0.045996305,9.901320849,13.16875673,0,96223.7425,4.311138371,1.266692745,3.044445626
Carroll,IA,USA,42.05,-94.783,0.04991043,9.108223908,12.1139378,0,88491.81693,4.659429367,1.377369352,3.282060015
Cedar Rapids Municipal Ap,IA,USA,41.883,-91.717,0.05975719,7.581014488,10.08274927,0,73763.09469,5.532138353,1.652397002,3.879741351
Chariton,IA,USA,41.033,-93.367,0.055931031,8.10950658,10.78564375,0,78759.8779,5.195114531,1.547563554,3.647550977
Charles City,IA,USA,43.067,-92.617,0.061939055,7.309117029,9.721125649,0,71203.64124,5.723931429,1.711793308,4.012138121
Clarinda,IA,USA,40.717,-95.033,0.048590487,9.361257073,12.45047191,0,90853.06705,4.543540376,1.341571842,3.201968534
Clinton Muni (awos),IA,USA,41.833,-90.333,0.052406011,8.6660689,11.52587164,0,84285.30839,4.879624503,1.446111059,3.433513444
Council Bluffs,IA,USA,41.267,-95.767,0.052247707,8.692827566,11.56146066,0,84360.5335,4.868804497,1.444821547,3.42398295
Creston,IA,USA,41.017,-94.367,0.050301742,9.036262769,12.01822948,0,87682.45424,4.695939929,1.390083314,3.305856616
Decorah,IA,USA,43.283,-91.733,0.052601182,8.633720779,11.48284864,0,83872.852,4.898623966,1.453222511,3.445401455
Denison,IA,USA,41.983,-95.383,0.049477304,9.189509643,12.22204782,0,89282.67803,4.620936156,1.365168689,3.255767467
Des Moines Intl Ap,IA,USA,41.533,-93.667,0.044075294,10.3442796,13.75789187,0,100326.8972,4.142777578,1.214887731,2.927889847
Dubuque Regional Ap,IA,USA,42.4,-90.7,0.054321798,8.353968106,11.11077758,0,81111.37965,5.052573466,1.502698106,3.549875361
Estherville Muni,IA,USA,43.4,-94.75,0.053370147,8.506371184,11.31347367,0,82516.54433,4.969245359,1.477108834,3.492136525
Fair Field,IA,USA,41.05,-91.983,0.054091549,8.39072091,11.15965881,0,81536.84531,5.030721255,1.494856909,3.535864346
Fort Dodge (awos),IA,USA,42.55,-94.183,0.050105766,9.072325479,12.06619289,0,88139.31468,4.67679586,1.38287797,3.29391789
Fort Madison,IA,USA,40.667,-91.333,0.049259136,9.231336138,12.27767706,0,89617.5032,4.602618096,1.360068203,3.242549893
Keokuk Muni,IA,USA,40.467,-91.433,0.042917392,10.6291102,14.13671657,0,103009.4009,4.040875187,1.183250417,2.85762477
Knoxville,IA,USA,41.3,-93.117,0.04844849,9.388970593,12.48733089,0,90966.51998,4.533305492,1.339898642,3.19340685
Le Mars,IA,USA,42.783,-96.2,0.046877245,9.710796071,12.91535877,0,94207.28987,4.39178542,1.293805572,3.097979848
Mason City Municipal Arpt,IA,USA,43.15,-93.333,0.051268222,8.863274048,11.78815448,0,86072.87545,4.780573375,1.41607813,3.364495244
Monticello Muni,IA,USA,42.233,-91.167,0.057104703,7.939669543,10.55976049,0,77234.72456,5.296858538,1.578123276,3.718735262
Muscatine,IA,USA,41.367,-91.15,0.049767416,9.13509503,12.14967639,0,88703.11029,4.64748559,1.374088419,3.273397171
Newton Muni,IA,USA,41.683,-93.017,0.061730104,7.334321237,9.754647245,0,71296.72254,5.709103662,1.709558479,3.999545183
Oelwen,IA,USA,42.683,-91.967,0.058102737,7.800994723,10.37532298,0,75884.2353,5.385528114,1.606208669,3.779319445
Ottumwa Industrial Ap,IA,USA,41.1,-92.45,0.058863496,7.6983534,10.23881002,0,74822.69244,5.454531342,1.628996666,3.825534675
Red Oak,IA,USA,41.017,-95.267,0.048230462,9.432705285,12.54549803,0,91440.72631,4.513101457,1.332950005,3.180151453
Sheldon,IA,USA,43.217,-95.833,0.054886424,8.266283569,10.99415715,0,80384.36023,5.100381592,1.516288942,3.58409265
Shenandoah Muni,IA,USA,40.75,-95.417,0.049819466,9.125448209,12.13684612,0,88579.23122,4.652578295,1.376010097,3.276568197
Sioux City Sioux Gateway Ap,IA,USA,42.383,-96.383,0.043349078,10.52185157,13.99406259,0,101801.7622,4.081163727,1.197286903,2.883876825
Spencer,IA,USA,43.167,-95.15,0.061830707,7.322678189,9.739161991,0,71243.60881,5.716446211,1.710832994,4.005613217
Storm Lake,IA,USA,42.6,-95.233,0.051104456,8.890785233,11.82474436,0,86071.98546,4.770762438,1.416092773,3.354669665
Washington,IA,USA,41.283,-91.667,0.0588715,7.697276497,10.23737774,0,74776.42491,5.456044743,1.6300046,3.826040143
Waterloo Municipal Ap,IA,USA,42.55,-92.4,0.049327685,9.219242142,12.26159205,0,89488.44361,4.608741522,1.362029684,3.246711838
Webster City,IA,USA,42.433,-93.867,0.051481427,8.824215726,11.73620692,0,85499.47086,4.803100077,1.425575098,3.377524979
Boise Air Terminal [uo],ID,USA,43.62,-116.21,0.036447958,12.57075475,16.71910382,0,120245.3637,3.478861929,1.013643377,2.465218552
Burley Municipal Arpt,ID,USA,42.533,-113.767,0.033544014,13.69245272,18.21096212,0,130268.6957,3.224682151,0.935650087,2.289032063
Caldwell (awos),ID,USA,43.633,-116.633,0.03224534,14.26239359,18.96898348,0,136308.8524,3.104264428,0.894189294,2.210075133
Coeur D`alene(awos),ID,USA,47.767,-116.817,0.047138937,9.655825697,12.84224818,0,93641.22903,4.415503529,1.301626621,3.113876908
Hailey Friedman Mem,ID,USA,43.5,-114.3,0.036741529,12.46723838,16.58142704,0,117382.5564,3.521815668,1.038364816,2.483450853
Idaho Falls Fanning Field,ID,USA,43.517,-112.067,0.036091959,12.69779018,16.88806093,0,120898.0472,3.451892893,1.008171094,2.443721799
Joslin Fld Magic Va [twin Falls - Uo],ID,USA,42.55,-114.35,0.0326202,14.09323547,18.74400318,0,134114.3515,3.141753368,0.908820833,2.232932535
Lewiston Nez Perce Cnty Ap,ID,USA,46.367,-117.017,0.045942099,9.91350715,13.18496451,0,96074.98184,4.309896332,1.268654068,3.041242264
Malad City,ID,USA,42.15,-112.283,0.037006822,12.37468683,16.45833349,0,117780.3258,3.534138778,1.034858035,2.499280743
Mountain Home Afb,ID,USA,43.05,-115.867,0.034658102,13.23962196,17.60869721,0,126581.0187,3.319467123,0.962908324,2.356558799
Pocatello Regional Ap,ID,USA,42.917,-112.567,0.035963234,12.74600054,16.95218072,0,121482.7298,3.439195871,1.003318881,2.43587699
Salmon Lemhi (awos),ID,USA,45.117,-113.883,0.040864451,11.17795354,14.86667821,0,107170.2226,3.87061126,1.137311406,2.733299855
Soda Springs Tigert,ID,USA,42.65,-111.583,0.039533588,11.56254803,15.37818887,0,109743.8491,3.763421328,1.110640073,2.652781255
Aurora Municipal,IL,USA,41.767,-88.467,0.054478663,8.330154726,11.07910579,0,81076.4833,5.062648301,1.503344886,3.559303415
Belleville Scott Afb,IL,USA,38.55,-89.85,0.049501425,9.185416544,12.216604,0,89000.76303,4.626815768,1.369492939,3.257322829
Cahokia St. Louis,IL,USA,38.567,-90.15,0.047737041,9.53228045,12.677933,0,92409.33007,4.469175371,1.318978467,3.150196903
Central Illinois Rg,IL,USA,40.467,-88.917,0.054041581,8.398742212,11.17032714,0,81728.53086,5.024129523,1.491350881,3.532778641
Chicago Midway Ap,IL,USA,41.783,-87.75,0.054962867,8.255506289,10.97982336,0,80262.89888,5.107320137,1.518583533,3.588736603
Chicago Ohare Intl Ap,IL,USA,41.983,-87.917,0.055143904,8.228969425,10.94452933,0,79926.35749,5.124736426,1.524977747,3.599758679
Chicago Waukegan,IL,USA,42.417,-87.867,0.067724751,6.675987985,8.879064021,0,64875.25741,6.24222791,1.878773533,4.363454378
Decatur,IL,USA,39.833,-88.867,0.059237962,7.64877682,10.17287317,0,74195.38388,5.491116501,1.642769539,3.848346963
Marion Regional,IL,USA,37.75,-89.017,0.057151291,7.933182837,10.55113317,0,76834.91333,5.308070891,1.586335056,3.721735835
Moline Quad City Intl Ap,IL,USA,41.467,-90.517,0.048031523,9.473663566,12.59997254,0,91814.31103,4.495605896,1.327526343,3.168079553
Mount Vernon (awos),IL,USA,38.317,-88.867,0.046519854,9.787042771,13.01676689,0,94961.94626,4.359803139,1.283523783,3.076279356
Peoria Greater Peoria Ap,IL,USA,40.667,-89.683,0.048046257,9.470985175,12.59641028,0,91797.18198,4.496743853,1.327774055,3.168969798
Quincy Muni Baldwin Fld,IL,USA,39.933,-91.2,0.056229806,8.065631583,10.72729,0,78375.43506,5.22082181,1.555154577,3.665667233
Rockford Greater Rockford Ap,IL,USA,42.2,-89.1,0.053427717,8.498255022,11.30267918,0,82469.46917,4.973563819,1.477951996,3.495611823
Southern Illinois,IL,USA,37.767,-89.25,0.057273853,7.916051017,10.52834785,0,76839.25288,5.315332784,1.586245467,3.729087318
Springfield Capital Ap,IL,USA,39.85,-89.683,0.046243987,9.847821627,13.09760276,0,95504.1782,4.335781594,1.276236483,3.059545111
Sterling Rockfalls,IL,USA,41.75,-89.667,0.050843486,8.938377014,11.88804143,0,86875.57721,4.741678074,1.402994034,3.33868404
Univ Of Illinois Wi [bondville - Surfrad],IL,USA,40.06,-88.37,0.058302426,7.773984108,10.33939886,0,75603.74638,5.403617462,1.612167682,3.79144978
W. Chicago Du Page,IL,USA,41.917,-88.25,0.053342136,8.511171606,11.31985824,0,82690.52632,4.964379162,1.474000976,3.490378185
Delaware Co Johnson,IN,USA,40.233,-85.4,0.062943638,7.191307147,9.564438506,0,69950.46645,5.815640193,1.742460383,4.07317981
Evansville Regional Ap,IN,USA,38.05,-87.533,0.043948728,10.37406175,13.79750212,0,100473.4844,4.13336679,1.213115254,2.920251536
Fort Wayne Intl Ap,IN,USA,41,-85.2,0.055797024,8.130674077,10.81379652,0,78936.26989,5.183529436,1.544105349,3.639424087
Grissom Arb,IN,USA,40.65,-86.15,0.059777883,7.579188427,10.08032061,0,73729.29059,5.534156476,1.653154609,3.881001868
Huntingburg,IN,USA,38.25,-86.95,0.044537471,10.23374076,13.6108752,0,99232.04908,4.184247424,1.228291844,2.95595558
Indianapolis Intl Ap,IN,USA,39.717,-86.267,0.051060997,8.900329797,11.83743863,0,86437.47878,4.76201738,1.410104948,3.351912432
Lafayette Purdue Univ Ap,IN,USA,40.417,-86.933,0.061574338,7.35370161,9.780423141,0,71529.81581,5.694047548,1.703987563,3.990059984
Monroe Co,IN,USA,39.133,-86.617,0.066427982,6.807903401,9.054511523,0,66260.9027,6.124150739,1.839484697,4.284666041
South Bend Michiana Rgnl Ap,IN,USA,41.7,-86.333,0.057405908,7.898478067,10.50497583,0,76785.81281,5.324387654,1.587349435,3.737038219
Terre Haute Hulman Regional A,IN,USA,39.45,-87.3,0.063207739,7.1602335,9.523110556,0,69670.93017,5.838652198,1.749451547,4.089200651
Chanute Martin Johnson Ap,KS,USA,37.667,-95.483,0.043105142,10.58096733,14.07268654,0,102526.5621,4.057851908,1.188822819,2.869029089
Concordia Blosser Muni Ap,KS,USA,39.55,-97.65,0.039570957,11.55160196,15.36363061,0,111978.2855,3.742947501,1.088478146,2.654469355
Dodge City Regional Ap,KS,USA,37.767,-99.967,0.034334079,13.36906339,17.78085431,0,128218.7328,3.287419232,0.950609274,2.336809958
Emporia Municipal Ap,KS,USA,38.333,-96.183,0.043287512,10.534595,14.01101135,0,102097.6998,4.073912609,1.19381648,2.880096129
Fort Riley Marshall Aaf,KS,USA,39.05,-96.767,0.045813252,9.941937119,13.22277637,0,96420.20342,4.297509725,1.264111796,3.033397928
Garden City Municipal Ap,KS,USA,37.933,-100.717,0.033492486,13.71382642,18.23938914,0,131368.0408,3.213564821,0.927820159,2.285744662
Goodland Renner Field,KS,USA,39.367,-101.7,0.032786885,14.01967679,18.64617013,0,133683.783,3.154754756,0.911747961,2.243006795
Great Bend (awos),KS,USA,38.35,-98.867,0.033408755,13.74986488,18.28732029,0,132247.9092,3.202213675,0.92164721,2.280566465
Hays Muni (awos),KS,USA,38.85,-99.267,0.035853995,12.78474908,17.00371627,0,123387.5686,3.41676522,0.987829795,2.428935425
Hill City Municipal Ap,KS,USA,39.383,-99.833,0.038568449,11.86031906,15.77422436,0,114556.5149,3.657687118,1.063980662,2.593706456
Hutchinson Municipal Ap,KS,USA,38.067,-97.867,0.03681277,12.44177312,16.54755826,0,120172.0692,3.501384365,1.014261611,2.487122754
Liberal Muni,KS,USA,37.033,-100.967,0.031677702,14.52625935,19.31992494,0,139609.2841,3.048538608,0.873050223,2.175488385
