City,State,Country,Latitude,Longitude,LCOH from solar field,Solar Field Capacity Factor,% of required energy from solar field,% of required energy from auxiliary resources,Water production,LCOW,CAPEX,OPEX
Alamosa San Luis Valley Rgnl,CO,USA,37.433,-105.867,0.025631949,18.25775349,29.02982805,0,106099.4228,3.610986199,1.668809028,1.942177172
Aspen Pitkin Co Sar,CO,USA,39.217,-106.867,0.030430844,15.25961242,24.26278375,0,88676.63101,4.244802594,1.996688865,2.248113729
Aurora Buckley Field Angb,CO,USA,39.717,-104.75,0.031426102,14.75431692,23.4593639,0,85740.25871,4.376641624,2.065069987,2.311571637
Broomfield Jeffco [boulder - Surfrad],CO,USA,40.13,-105.24,0.031877809,14.5380802,23.11554752,0,84483.66433,4.436150643,2.095785419,2.340365224
Colorado Springs Muni Ap,CO,USA,38.817,-104.717,0.030186651,15.38676831,24.46496162,0,89415.55909,4.212738608,1.980188294,2.232550314
Cortez Montezuma Co,CO,USA,37.3,-108.633,0.027159077,17.1833096,27.32146226,0,99855.61641,3.8126908,1.773156788,2.039534011
Craig-moffat,CO,USA,40.5,-107.533,0.032110678,14.42944386,22.94281573,0,83852.35699,4.466772051,2.111564142,2.355207909
Denver Centennial [golden - Nrel],CO,USA,39.742,-105.179,0.033716823,13.71562878,21.80784977,0,79704.2362,4.679063644,2.221458077,2.457605567
Denver Intl Ap,CO,USA,39.833,-104.65,0.031598871,14.67025305,23.32570236,0,85251.74695,4.399489868,2.07690329,2.322586578
Durango La Plata Co,CO,USA,37.15,-107.75,0.027223357,17.14073301,27.25376549,0,99608.19543,3.821193458,1.777561203,2.043632255
Eagle County Ap,CO,USA,39.65,-106.917,0.031153017,14.89078297,23.67634492,0,86533.28997,4.340300665,2.046144748,2.294155917
Fort Collins (awos),CO,USA,40.45,-105.017,0.030760082,15.08749865,23.98912285,0,87676.44377,4.288576084,2.019466482,2.269109602
Grand Junction Walker Field,CO,USA,39.133,-108.533,0.028665196,16.23976371,25.82122429,0,94372.4843,4.011732782,1.876178794,2.135553988
Greeley Weld (awos),CO,USA,40.433,-104.633,0.030713009,15.1113682,24.02707545,0,87815.15449,4.282385829,2.016276585,2.266109244
Gunnison Co. (awos),CO,USA,38.533,-106.933,0.028528014,16.32344878,25.95428356,0,94858.79485,3.993363062,1.866560239,2.126802823
Hayden Yampa (awos),CO,USA,40.483,-107.217,0.031916819,14.52011498,23.08698281,0,84379.26484,4.441228957,2.098378457,2.3428505
La Junta Municipal Ap,CO,USA,38.05,-103.533,0.029976486,15.49810158,24.64198151,0,90062.53873,4.185118366,1.965963288,2.219155078
Lamar Municipal,CO,USA,38.067,-102.683,0.028587611,16.28511369,25.89333077,0,94636.02205,4.001563729,1.870954109,2.13060962
Leadville Lake Co.,CO,USA,39.217,-106.317,0.03349779,13.80986079,21.95767865,0,80251.83702,4.649937361,2.20629991,2.443637452
Limon,CO,USA,39.183,-103.717,0.030602817,15.16768568,24.11662023,0,88142.42649,4.267875521,2.008790177,2.259085343
Montrose Co. Arpt,CO,USA,38.5,-107.9,0.032308434,14.33696634,22.79577647,0,83314.95181,4.493001966,2.125184316,2.36781765
Pueblo Memorial Ap,CO,USA,38.283,-104.5,0.027649554,16.86358051,26.81309301,0,97997.60735,3.877580467,1.806775344,2.070805123
Rifle Garfield Rgnl,CO,USA,39.533,-107.717,0.031809088,14.57128557,23.16834405,0,84676.62728,4.426991817,2.091009503,2.335982315
Trinidad Las Animas County Ap,CO,USA,37.267,-104.333,0.027469538,16.97988194,26.99801228,0,98673.45799,3.853727169,1.794400091,2.059327078
Bridgeport Sikorsky Memorial,CT,USA,41.183,-73.15,0.0418993,10.95531295,17.41894759,0,63663.494,5.760444458,2.781178854,2.979265604
Danbury Municipal,CT,USA,41.367,-73.483,0.042897104,10.69244162,17.00098217,0,62135.89662,5.892435097,2.849553416,3.042881682
Groton New London Ap,CT,USA,41.333,-72.05,0.052835551,8.633263172,13.72688844,0,50169.6027,7.205705058,3.52921847,3.676486588
Hartford Bradley Intl Ap,CT,USA,41.933,-72.683,0.047446685,9.640586741,15.32853292,0,56023.35954,6.493384328,3.160458902,3.332925426
Hartford Brainard Fd,CT,USA,41.733,-72.65,0.04646185,9.84961626,15.66088985,0,57238.07149,6.363533173,3.093387451,3.270145722
New Haven Tweed Airport,CT,USA,41.267,-72.883,0.044735496,10.24035682,16.28216735,0,59508.74232,6.135439753,2.975353485,3.160086268
Oxford (awos),CT,USA,41.483,-73.133,0.044064361,10.40058279,16.53692663,0,60439.84712,6.04681764,2.929516815,3.117300825
Dover Afb,DE,USA,39.133,-75.467,0.04352943,10.53236285,16.74645692,0,61205.64716,5.976058834,2.892863001,3.083195833
Wilmington New Castle Cnty Ap,DE,USA,39.667,-75.6,0.04004477,11.47926638,18.25203355,0,66708.29122,5.515267679,2.654236418,2.86103126
Crestview Bob Sikes Ap,FL,USA,30.783,-86.517,0.03935063,11.68731886,18.58283699,0,67917.32538,5.423769846,2.606986947,2.8167829
Daytona Beach Intl Ap,FL,USA,29.183,-81.067,0.0318448,14.552535,23.13853065,0,84567.66402,4.431968549,2.093703712,2.338264838
Fort Lauderdale,FL,USA,26.2,-80.167,0.037463948,12.29665255,19.55167755,0,71458.28416,5.174301338,2.477803598,2.696497739
Fort Lauderdale Hollywood Int,FL,USA,26.067,-80.15,0.031480889,14.72817283,23.41779481,0,85588.33027,4.383798314,2.068735702,2.315062611
Fort Myers Page Field,FL,USA,26.583,-81.867,0.032633373,14.18706954,22.55744057,0,82443.87182,4.536177226,2.14763842,2.388538805
Gainesville Regional Ap,FL,USA,29.7,-82.283,0.035072062,13.16428306,20.93121006,0,76500.25693,4.8585112,2.314496932,2.544014268
Homestead Afb,FL,USA,25.483,-80.383,0.031404751,14.76570827,23.47747616,0,85806.45615,4.373684217,2.063476841,2.310207376
Jacksonville Craig,FL,USA,30.333,-81.517,0.040542085,11.334145,18.02129055,0,65864.96209,5.580956913,2.688220975,2.892735939
Jacksonville Intl Arpt,FL,USA,30.5,-81.7,0.034687668,13.31657539,21.17335487,0,77385.25787,4.80753149,2.288027687,2.519503802
Jacksonville Nas,FL,USA,30.233,-81.667,0.035263834,13.09059743,20.81404992,0,76072.05517,4.883763252,2.32752498,2.556238273
Key West Intl Arpt,FL,USA,24.55,-81.75,0.028089676,16.58633019,26.37226501,0,96386.45083,3.935843161,1.836976631,2.09886653
Key West Nas,FL,USA,24.583,-81.683,0.029164985,15.94839188,25.35794309,0,92679.26489,4.077875177,1.910455921,2.167419256
Lakeland Linder Rgn,FL,USA,27.983,-82.017,0.036546981,12.61581666,20.0591485,0,73313.01007,5.053157398,2.415118404,2.638038994
Macdill Afb,FL,USA,27.85,-82.517,0.032565573,14.21799373,22.60661004,0,82623.57844,4.527182902,2.142967304,2.384215598
Marathon Airport,FL,USA,24.733,-81.05,0.031844969,14.55324093,23.13965308,0,84571.76631,4.431875205,2.093602153,2.338273052
Mayport Ns,FL,USA,30.4,-81.417,0.034333142,13.45907957,21.39993651,0,78213.37787,4.760704383,2.263802176,2.496902206
Melbourne Regional Ap,FL,USA,28.117,-80.65,0.032866174,14.08327307,22.39240418,0,81840.68998,4.566845345,2.163466915,2.40337843
Miami Intl Ap,FL,USA,25.817,-80.3,0.034850864,13.25180862,21.0703757,0,77008.88531,4.829118743,2.29921016,2.529908584
Miami Kendall-tamia,FL,USA,25.65,-80.433,0.03322658,13.92503572,22.1408068,0,80921.14141,4.61440538,2.188051472,2.426353907
Miami Opa Locka,FL,USA,25.9,-80.283,0.031346652,14.79365181,23.52190638,0,85968.84159,4.366084308,2.05957917,2.306505138
Naples Municipal,FL,USA,26.15,-81.767,0.02872532,16.20331819,25.76327592,0,94160.69217,4.019788392,1.880398809,2.139389583
Nasa Shuttle Fclty,FL,USA,28.617,-80.717,0.032286486,14.34549105,22.80933078,0,83364.49063,4.49034534,2.12392144,2.366423899
Ocala Muni (awos),FL,USA,29.167,-82.217,0.029296692,15.87384285,25.23941014,0,92246.04573,4.095243208,1.919428069,2.175815138
Orlando Executive Ap,FL,USA,28.55,-81.333,0.034056178,13.57224128,21.57986364,0,78870.98302,4.724173702,2.244927223,2.479246479
Orlando Intl Arpt,FL,USA,28.433,-81.333,0.036196389,12.74179466,20.2594535,0,74045.09314,5.006930167,2.391240186,2.615689981
Orlando Sanford Airport,FL,USA,28.783,-81.25,0.028758106,16.18347802,25.73173006,0,94045.39706,4.024185307,1.882704084,2.141481222
Panama City Bay Co,FL,USA,30.2,-85.683,0.032365643,14.30884351,22.75106119,0,83151.52451,4.500832153,2.129361181,2.371470971
Pensacola Forest Sherman Nas,FL,USA,30.35,-87.317,0.031675763,14.63300037,23.26647058,0,85035.2642,4.409679968,2.082190663,2.327489304
Pensacola Regional Ap,FL,USA,30.483,-87.183,0.036128031,12.76616409,20.2982009,0,74186.70873,4.998010042,2.386675535,2.611334507
Sarasota Bradenton,FL,USA,27.383,-82.55,0.030925205,15.00363325,23.85577687,0,87189.08533,4.310391248,2.030754626,2.279636622
Southwest Florida I,FL,USA,26.533,-81.75,0.03521956,13.10905613,20.84339924,0,76179.3223,4.877657535,2.324247626,2.553409909
St Lucie Co Intl,FL,USA,27.483,-80.367,0.03819409,12.05361396,19.16524619,0,70045.93875,5.270810861,2.527763804,2.743047057
St Petersburg Albert Whitted,FL,USA,27.767,-82.633,0.030000403,15.48494449,24.62106174,0,89986.0803,4.188314367,1.967633706,2.220680661
St Petersburg Clear,FL,USA,27.9,-82.683,0.030897,15.01811337,23.87880026,0,87273.23217,4.30663438,2.028796621,2.277837759
Tallahassee Regional Ap [isis],FL,USA,30.38,-84.37,0.034368989,13.44425914,21.37637203,0,78127.25341,4.765486265,2.266297701,2.499188564
Tampa International Ap,FL,USA,27.967,-82.533,0.029638009,15.68224479,24.93476922,0,91132.63144,4.140456269,1.942878685,2.197577584
Tyndall Afb,FL,USA,30.067,-85.583,0.035017094,13.18608829,20.96588038,0,76626.97147,4.851177836,2.310669559,2.540508277
Valparaiso Elgin Afb,FL,USA,30.483,-86.517,0.033425911,13.83732319,22.00134387,0,80411.42647,4.640988487,2.201921157,2.43906733
Valparaiso Hurlburt,FL,USA,30.417,-86.683,0.032051172,14.45445697,22.98258659,0,83997.71318,4.459333956,2.107910131,2.351423825
Vero Beach Municipal Arpt,FL,USA,27.65,-80.417,0.038289818,12.02210143,19.11514127,0,69862.81319,5.283541486,2.534389611,2.749151875
West Palm Beach Intl Arpt,FL,USA,26.683,-80.1,0.031869821,14.54084556,23.11994444,0,84499.73438,4.435246183,2.095386846,2.339859337
Whiting Field Naas,FL,USA,30.717,-87.017,0.036909949,12.4870468,19.85440441,0,72564.70288,5.101204928,2.440023736,2.661181192
Albany Dougherty County Ap,GA,USA,31.533,-84.183,0.037124746,12.41174134,19.73466874,0,72127.08795,5.129705793,2.454828012,2.674877781
Alma Bacon County Ap,GA,USA,31.533,-82.5,0.032659904,14.17500988,22.53826571,0,82373.79074,4.539696128,2.149465563,2.390230566
Athens Ben Epps Ap,GA,USA,33.95,-83.333,0.03449555,13.39308114,21.29499901,0,77829.84791,4.782215032,2.274957727,2.507257305
Atlanta Hartsfield Intl Ap,GA,USA,33.633,-84.433,0.034682917,13.31837665,21.17621888,0,77395.72535,4.806919528,2.287718241,2.519201288
Augusta Bush Field,GA,USA,33.367,-81.967,0.033425615,13.8382092,22.00275263,0,80416.5753,4.640825871,2.201780175,2.439045696
Brunswick Golden Is,GA,USA,31.25,-81.467,0.033970063,13.60777762,21.63636641,0,79077.49169,4.712821654,2.239064666,2.473756989
Brunswick Malcolm Mckinnon Ap,GA,USA,31.15,-81.383,0.036263986,12.71683317,20.21976475,0,73900.03703,5.015935004,2.395933871,2.620001133
Columbus Metropolitan Arpt,GA,USA,32.517,-84.95,0.036430738,12.65646292,20.12377604,0,73549.2135,5.0379949,2.407362258,2.630632642
Dekalb Peachtree,GA,USA,33.867,-84.3,0.044123499,10.3869238,16.51520885,0,60360.47206,6.054435841,2.933369174,3.121066668
Fort Benning Lawson,GA,USA,32.35,-85,0.036585953,12.60068925,20.03509591,0,73225.10166,5.058546742,2.418017805,2.640528937
Fulton Co Arpt Brow,GA,USA,33.767,-84.517,0.044965505,10.18654828,16.19661177,0,59196.05023,6.165819931,2.991070209,3.174749723
Hunter Aaf,GA,USA,32,-81.15,0.034128892,13.54256423,21.53267713,0,78698.52381,4.733727682,2.24984673,2.483880952
Macon Middle Ga Regional Ap,GA,USA,32.683,-83.65,0.033640456,13.74651142,21.85695315,0,79883.70129,4.669209684,2.216467401,2.452742284
Marietta Dobbins Afb,GA,USA,33.917,-84.517,0.04038226,11.37940802,18.09325875,0,66127.99446,5.56008035,2.677528255,2.882552094
Moody Afb Valdosta,GA,USA,30.967,-83.2,0.03711495,12.41631872,19.74194676,0,72153.68799,5.12817084,2.453923021,2.674247819
Rome R B Russell Ap,GA,USA,34.35,-85.167,0.037738178,12.20301902,19.40280024,0,70914.16116,5.210802409,2.496815711,2.713986698
Savannah Intl Ap,GA,USA,32.117,-81.2,0.034646072,13.33268894,21.19897542,0,77478.89689,4.802116216,2.285262439,2.516853777
Valdosta Wb Airport,GA,USA,30.783,-83.283,0.037853757,12.16537703,19.34294948,0,70695.41614,5.225892364,2.504541321,2.721351043
Warner Robins Afb,GA,USA,32.633,-83.6,0.03584718,12.86957147,20.46261864,0,74787.62953,4.960928691,2.367498553,2.593430139
Andersen Afb,GU,USA,13.567,144.917,0.031440689,14.74770435,23.44884991,0,85701.83177,4.378495863,2.06599592,2.312499942
Guam Wfo,GU,USA,13.483,144.8,0.036547877,12.61501417,20.05787253,0,73308.34661,5.053370292,2.41527204,2.638098251
Barbers Point Nas,HI,USA,21.317,-158.067,0.028560004,16.30050927,25.91780975,0,94725.48883,3.998039379,1.869187023,2.128852356
Hilo International Ap,HI,USA,19.717,-155.05,0.039785975,11.55780543,18.37691063,0,67164.69715,5.480724588,2.636200047,2.844524541
Honolulu Intl Arpt,HI,USA,21.317,-157.933,0.0288307,16.14229434,25.666248,0,93806.07051,4.033613015,1.887507404,2.146105611
Kahului Airport,HI,USA,20.9,-156.433,0.025809503,18.12682273,28.82164815,0,105338.5582,3.634357648,1.68086289,1.953494758
Kaneohe Bay Mcas,HI,USA,21.45,-157.783,0.032726945,14.14523793,22.49092831,0,82200.78005,4.548492801,2.153989608,2.394503193
Kapalua,HI,USA,20.95,-156.633,0.027040127,17.26335244,27.44873037,0,100320.7612,3.796884017,1.764935421,2.031948596
Kona Intl At Keahol,HI,USA,19.733,-156.05,0.031214244,14.8603079,23.62788956,0,86356.1933,4.348400421,2.050340915,2.298059506
Lanai,HI,USA,20.783,-156.95,0.028627289,16.26254164,25.8574412,0,94504.85136,4.006687479,1.87355095,2.133136529
Lihue Airport,HI,USA,21.983,-159.333,0.03170864,14.61895357,23.24413617,0,84953.63547,4.41377098,2.084191359,2.32957962
Molokai (amos),HI,USA,21.15,-157.1,0.02746216,16.98533331,27.00667996,0,98705.13697,3.852679252,1.793824186,2.058855066
Algona,IA,USA,43.083,-94.267,0.043933919,10.43324967,16.58886697,0,60629.68084,6.029323384,2.920344407,3.108978977
Atlantic,IA,USA,41.4,-95.05,0.044089809,10.39525663,16.52845805,0,60408.89579,6.049935501,2.931017791,3.11891771
Boone Muni,IA,USA,42.05,-93.85,0.049107727,9.305676903,14.79602628,0,54077.13212,6.713028224,3.274203107,3.438825117
Burlington Municipal Ap,IA,USA,40.783,-91.117,0.037677371,12.22340384,19.4352121,0,71032.6214,5.202761741,2.492651808,2.710109934
Carroll,IA,USA,42.05,-94.783,0.040184482,11.43683644,18.18456994,0,66461.7224,5.534028489,2.664083455,2.869945035
Cedar Rapids Municipal Ap,IA,USA,41.883,-91.717,0.04839106,9.446518266,15.01996404,0,54895.58918,6.61852702,3.225386985,3.393140035
Chariton,IA,USA,41.033,-93.367,0.044354938,10.33117316,16.42656533,0,60036.49406,6.085020231,2.949198638,3.135821594
Charles City,IA,USA,43.067,-92.617,0.049642628,9.20207471,14.63129879,0,53475.07925,6.783998999,3.31106588,3.47293312
Clarinda,IA,USA,40.717,-95.033,0.039462392,11.6531247,18.52846827,0,67718.61632,5.438544897,2.614636707,2.82390819
Clinton Muni (awos),IA,USA,41.833,-90.333,0.042312499,10.84475904,17.24316688,0,63021.04336,5.815141173,2.80953077,3.005610404
Council Bluffs,IA,USA,41.267,-95.767,0.042542724,10.78455349,17.14744005,0,62671.17698,5.845501653,2.825215154,3.0202865
Creston,IA,USA,41.017,-94.367,0.040940515,11.21955152,17.83908691,0,65199.03668,5.633819478,2.715677698,2.91814178
Decorah,IA,USA,43.283,-91.733,0.041850608,10.96837184,17.43971122,0,63739.38179,5.754029349,2.777867602,2.976161748
Denison,IA,USA,41.983,-95.383,0.040701204,11.2872998,17.94680669,0,65592.73538,5.602264324,2.699377766,2.902886558
Des Moines Intl Ap,IA,USA,41.533,-93.667,0.036115511,12.77148439,20.30666017,0,74217.62604,4.996214455,2.385681304,2.610533151
Dubuque Regional Ap,IA,USA,42.4,-90.7,0.043261464,10.59883588,16.85214905,0,61591.93512,5.940836146,2.874719776,3.06611637
Estherville Muni,IA,USA,43.4,-94.75,0.04354163,10.53000874,16.7427139,0,61191.96698,5.977479002,2.893509733,3.083969268
Fair Field,IA,USA,41.05,-91.983,0.043079204,10.64573561,16.92671961,0,61864.47873,5.916547403,2.862055235,3.054492168
Fort Dodge (awos),IA,USA,42.55,-94.183,0.040501412,11.34470706,18.03808422,0,65926.3403,5.575867555,2.685718213,2.890149342
Fort Madison,IA,USA,40.667,-91.333,0.04030846,11.40051952,18.12682603,0,66250.67758,5.550419134,2.672570012,2.877849123
Keokuk Muni,IA,USA,40.467,-91.433,0.035339057,13.06163483,20.76799938,0,75903.74776,4.893720328,2.332685979,2.561034349
Knoxville,IA,USA,41.3,-93.117,0.039746029,11.56695643,18.39146073,0,67217.87547,5.476107155,2.634114464,2.841992691
Le Mars,IA,USA,42.783,-96.2,0.039149487,11.74939659,18.68154057,0,68278.07134,5.397171986,2.593212998,2.803958988
Mason City Municipal Arpt,IA,USA,43.15,-93.333,0.041241856,11.13557607,17.70556595,0,64711.03872,5.673507294,2.736157096,2.937350198
Monticello Muni,IA,USA,42.233,-91.167,0.045295723,10.10999549,16.07489284,0,58751.1868,6.209522102,3.013718525,3.195803577
Muscatine,IA,USA,41.367,-91.15,0.040468819,11.35414495,18.05309047,0,65982.09125,5.571519439,2.683448943,2.888070495
Newton Muni,IA,USA,41.683,-93.017,0.048845864,9.356338393,14.87657805,0,54371.53607,6.678609122,3.256474408,3.422134714
Oelwen,IA,USA,42.683,-91.967,0.046292977,9.886887208,15.72015066,0,57454.66034,6.341103219,3.08172622,3.259376999
Ottumwa Industrial Ap,IA,USA,41.1,-92.45,0.047127871,9.707252679,15.43453176,0,56410.76851,6.45135638,3.138754039,3.31260234
Red Oak,IA,USA,41.017,-95.267,0.039447074,11.65794795,18.53613724,0,67746.64518,5.436485753,2.613554953,2.8229308
Sheldon,IA,USA,43.217,-95.833,0.044318342,10.33935386,16.43957264,0,60084.0337,6.080357576,2.946865179,3.133492397
Shenandoah Muni,IA,USA,40.75,-95.417,0.039959301,11.50348062,18.29053418,0,66849.00492,5.50423764,2.648649397,2.855588243
Sioux City Sioux Gateway Ap,IA,USA,42.383,-96.383,0.036247893,12.72332541,20.2300874,0,73937.7647,5.013683659,2.394711318,2.618972341
Spencer,IA,USA,43.167,-95.15,0.048400672,9.445218746,15.01789781,0,54888.03741,6.619578672,3.225830749,3.393747923
Storm Lake,IA,USA,42.6,-95.233,0.042367141,10.82971696,17.21924997,0,62933.63083,5.82253091,2.8134331,3.00909781
Washington,IA,USA,41.283,-91.667,0.046892463,9.757142508,15.51385659,0,56700.68819,6.420300665,3.122705117,3.297595548
Waterloo Municipal Ap,IA,USA,42.55,-92.4,0.039549763,11.62680706,18.48662323,0,67565.67932,5.450032027,2.620555009,2.829477019
Webster City,IA,USA,42.433,-93.867,0.042209237,10.8716969,17.28599806,0,63177.58455,5.801598757,2.802569335,2.999029422
Boise Air Terminal [uo],ID,USA,43.62,-116.21,0.032823401,14.10266955,22.42324459,0,81953.40677,4.56114169,2.160491337,2.400650353
Burley Municipal Arpt,ID,USA,42.533,-113.767,0.03030085,15.32572143,24.36789707,0,89060.80352,4.227908539,1.988075962,2.239832578
Caldwell (awos),ID,USA,43.633,-116.633,0.029211537,15.92193118,25.31587057,0,92525.49651,4.084017775,1.91363091,2.170386866
Coeur D`alene(awos),ID,USA,47.767,-116.817,0.038622456,11.91491804,18.94471969,0,69239.94933,5.327547916,2.557188262,2.770359654
Hailey Friedman Mem,ID,USA,43.5,-114.3,0.033398506,13.85122632,22.02344986,0,80492.22036,4.637023444,2.199710986,2.437312458
Idaho Falls Fanning Field,ID,USA,43.517,-112.067,0.032625489,14.19184384,22.56503171,0,82471.61623,4.5349479,2.146915931,2.388031969
Joslin Fld Magic Va [twin Falls - Uo],ID,USA,42.55,-114.35,0.02945311,15.78619666,25.10005269,0,91736.71635,4.115871209,1.930084872,2.185786338
Lewiston Nez Perce Cnty Ap,ID,USA,46.367,-117.017,0.038313142,12.01539314,19.1044751,0,69823.83003,5.286439251,2.535804578,2.750634673
Malad City,ID,USA,42.15,-112.283,0.033247929,13.91540649,22.12549632,0,80865.18401,4.617281802,2.189565567,2.427716235
Mountain Home Afb,ID,USA,43.05,-115.867,0.030536465,15.20284322,24.17252072,0,88346.73393,4.258997452,2.004144727,2.254852724
Pocatello Regional Ap,ID,USA,42.917,-112.567,0.031962275,14.49805306,23.05190436,0,84251.05865,4.447321972,2.101571589,2.345750383
Salmon Lemhi (awos),ID,USA,45.117,-113.883,0.034784132,13.2801694,21.11546934,0,77173.69541,4.819946251,2.294300034,2.525646217
Soda Springs Tigert,ID,USA,42.65,-111.583,0.035158442,13.13148036,20.87905377,0,76309.63396,4.869796902,2.320278583,2.549518319
Aurora Municipal,IL,USA,41.767,-88.467,0.043013213,10.66268268,16.95366547,0,61962.96156,5.907790593,2.857506342,3.050284251
Belleville Scott Afb,IL,USA,38.55,-89.85,0.040121527,11.45474083,18.21303792,0,66565.76838,5.525854055,2.659919351,2.865934705
Cahokia St. Louis,IL,USA,38.567,-90.15,0.039059203,11.77695282,18.72535499,0,68438.20609,5.385350885,2.587145292,2.798205593
Central Illinois Rg,IL,USA,40.467,-88.917,0.042944821,10.67975303,16.98080732,0,62062.16074,5.898865553,2.852938957,3.045926596
Chicago Midway Ap,IL,USA,41.783,-87.75,0.042970133,10.67383907,16.97140413,0,62027.79355,5.902056477,2.854519657,3.04753682
Chicago Ohare Intl Ap,IL,USA,41.983,-87.917,0.043893262,10.44383843,16.6057031,0,60691.21424,6.023766406,2.917383544,3.106382862
Chicago Waukegan,IL,USA,42.417,-87.867,0.051880015,8.797046366,13.98730372,0,51121.3793,7.079071795,3.463511695,3.6155601
Decatur,IL,USA,39.833,-88.867,0.046950234,9.744260738,15.49337457,0,56625.82967,6.428115983,3.12683328,3.301282703
Marion Regional,IL,USA,37.75,-89.017,0.046210384,9.904764506,15.74857556,0,57558.54887,6.330277394,3.076163963,3.254113431
Moline Quad City Intl Ap,IL,USA,41.467,-90.517,0.039075964,11.77281507,18.71877596,0,68414.16077,5.387323258,2.588054587,2.799268671
Mount Vernon (awos),IL,USA,38.317,-88.867,0.038791854,11.86047789,18.85815984,0,68923.58679,5.350088634,2.568925861,2.781162774
Peoria Greater Peoria Ap,IL,USA,40.667,-89.683,0.039070308,11.77464609,18.72168728,0,68424.80121,5.386559884,2.587652131,2.798907753
Quincy Muni Baldwin Fld,IL,USA,39.933,-91.2,0.044810938,10.22264759,16.25400966,0,59405.83042,6.145403628,2.980507841,3.164895787
Rockford Greater Rockford Ap,IL,USA,42.2,-89.1,0.043113805,10.63798135,16.91439035,0,61819.41722,5.920833071,2.864141445,3.056691625
Southern Illinois,IL,USA,37.767,-89.25,0.044961868,10.18722769,16.19769203,0,59199.99841,6.165389729,2.990870728,3.174519002
Springfield Capital Ap,IL,USA,39.85,-89.683,0.037563461,12.26218572,19.49687529,0,71257.99059,5.187613911,2.484768255,2.702845656
Sterling Rockfalls,IL,USA,41.75,-89.667,0.040476489,11.35237666,18.05027888,0,65970.90988,5.572461648,2.683903759,2.888557888
Univ Of Illinois Wi [bondville - Surfrad],IL,USA,40.06,-88.37,0.045564753,10.04882611,15.97763352,0,58395.7194,6.245017444,3.032063651,3.212953792
W. Chicago Du Page,IL,USA,41.917,-88.25,0.041929174,10.94611531,17.40432335,0,63610.04472,5.764692697,2.783515777,2.98117692
Delaware Co Johnson,IN,USA,40.233,-85.4,0.04872916,9.379705359,14.91373152,0,54507.32614,6.663053284,3.24836181,3.414691474
Evansville Regional Ap,IN,USA,38.05,-87.533,0.036485999,12.63655296,20.09211921,0,73433.51279,5.045311216,2.411155255,2.634155961
Fort Wayne Intl Ap,IN,USA,41,-85.2,0.044766883,10.23402561,16.27210072,0,59471.95036,6.13927444,2.977194166,3.162080273
Grissom Arb,IN,USA,40.65,-86.15,0.046348306,9.874674461,15.70073239,0,57383.68966,6.348442657,3.085537614,3.262905043
Huntingburg,IN,USA,38.25,-86.95,0.036615278,12.59063693,20.01911273,0,73166.68567,5.06234513,2.419948338,2.642396792
Indianapolis Intl Ap,IN,USA,39.717,-86.267,0.041313156,11.11606112,17.67453719,0,64597.63349,5.68285473,2.740960586,2.941894144
Lafayette Purdue Univ Ap,IN,USA,40.417,-86.933,0.0481345,9.498500563,15.10261589,0,55197.6686,6.584516618,3.207735492,3.376781127
Monroe Co,IN,USA,39.133,-86.617,0.051783426,8.813057886,14.01276204,0,51214.42541,7.066628666,3.457219216,3.60940945
South Bend Michiana Rgnl Ap,IN,USA,41.7,-86.333,0.04579697,9.997479347,15.89599216,0,58097.33318,6.275387417,3.047636216,3.227751201
Terre Haute Hulman Regional A,IN,USA,39.45,-87.3,0.049807715,9.171016636,14.58191645,0,53294.59463,6.805735051,3.322278937,3.483456114
Chanute Martin Johnson Ap,KS,USA,37.667,-95.483,0.036718191,12.55375353,19.9604681,0,72952.34887,5.076017694,2.42705823,2.648959464
Concordia Blosser Muni Ap,KS,USA,39.55,-97.65,0.032760153,14.12880975,22.4648075,0,82105.31263,4.553119851,2.156494143,2.396625708
Dodge City Regional Ap,KS,USA,37.767,-99.967,0.030143761,15.40910467,24.50047643,0,89545.36007,4.207135296,1.977317904,2.229817393
Emporia Municipal Ap,KS,USA,38.333,-96.183,0.037157808,12.39949377,19.71519509,0,72055.91486,5.13424207,2.45725276,2.67698931
Fort Riley Marshall Aaf,KS,USA,39.05,-96.767,0.037028769,12.44483027,19.78728013,0,72319.37428,5.117060797,2.448301003,2.668759794
Garden City Municipal Ap,KS,USA,37.933,-100.717,0.029601013,15.70205631,24.96626953,0,91247.7601,4.135648118,1.940427329,2.19522079
Goodland Renner Field,KS,USA,39.367,-101.7,0.029323538,15.85861098,25.21519145,0,92157.53027,4.098798462,1.92127164,2.177526822
Great Bend (awos),KS,USA,38.35,-98.867,0.029283114,15.88060068,25.25015507,0,92285.31677,4.093563342,1.918611278,2.174952064
Hays Muni (awos),KS,USA,38.85,-99.267,0.030685365,15.12496808,24.04869924,0,87894.18604,4.278812307,2.014463617,2.264348689
Hill City Municipal Ap,KS,USA,39.383,-99.833,0.032917528,14.05976142,22.35502066,0,81704.05912,4.573739663,2.167084801,2.406654863
Hutchinson Municipal Ap,KS,USA,38.067,-97.867,0.031292703,14.81880991,23.56190776,0,86115.0403,4.359152789,2.056082598,2.303070191
Liberal Muni,KS,USA,37.033,-100.967,0.027709839,16.82361678,26.74955068,0,97765.37018,3.885719588,1.811067252,2.074652336
